CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013564396,12/01/2021,0,13.44,0.0,4950.0
3013564396,12/01/2021,1,14.28,0.0,4950.0
3013564396,12/01/2021,2,15.12,0.0,4950.0
3013564396,12/01/2021,3,15.12,0.0,4950.0
3013564396,12/01/2021,4,15.12,0.0,4950.0
3013564396,12/01/2021,5,14.28,0.0,4950.0
3013564396,12/01/2021,6,0.0,85.68,4950.0
3013564396,12/01/2021,7,0.0,223.44,4950.0
3013564396,12/01/2021,8,0.0,220.92,4950.0
3013564396,12/01/2021,9,0.0,1401.12,4950.0
3013564396,12/01/2021,10,0.0,3408.72,4950.0
3013564396,12/01/2021,11,0.0,4187.4,4950.0
3013564396,12/01/2021,12,0.0,3650.64,4950.0
3013564396,12/01/2021,13,0.0,4085.76,4950.0
3013564396,12/01/2021,14,0.0,4744.32,4950.0
3013564396,12/01/2021,15,0.0,4951.8,4950.0
3013564396,12/01/2021,16,0.0,4783.8,4950.0
3013564396,12/01/2021,17,0.0,3001.32,4950.0
3013564396,12/01/2021,18,3.36,103.32,4950.0
3013564396,12/01/2021,19,18.48,0.0,4950.0
3013564396,12/01/2021,20,18.48,0.0,4950.0
3013564396,12/01/2021,21,15.96,0.0,4950.0
3013564396,12/01/2021,22,14.28,0.0,4950.0
3013564396,12/01/2021,23,14.28,0.0,4950.0
3013564396,13/01/2021,0,14.28,0.0,4950.0
3013564396,13/01/2021,1,15.12,0.0,4950.0
3013564396,13/01/2021,2,14.28,0.0,4950.0
3013564396,13/01/2021,3,15.12,0.0,4950.0
3013564396,13/01/2021,4,15.12,0.0,4950.0
3013564396,13/01/2021,5,10.08,5.88,4950.0
3013564396,13/01/2021,6,0.0,378.0,4950.0
3013564396,13/01/2021,7,0.0,1972.32,4950.0
3013564396,13/01/2021,8,0.0,2720.76,4950.0
3013564396,13/01/2021,9,0.0,3412.08,4950.0
3013564396,13/01/2021,10,0.0,2467.08,4950.0
3013564396,13/01/2021,11,0.0,3194.52,4950.0
3013564396,13/01/2021,12,0.0,4048.8,4950.0
3013564396,13/01/2021,13,0.0,4360.44,4950.0
3013564396,13/01/2021,14,0.0,4136.16,4950.0
3013564396,13/01/2021,15,0.0,3831.24,4950.0
3013564396,13/01/2021,16,0.0,4273.08,4950.0
3013564396,13/01/2021,17,0.0,2917.32,4950.0
3013564396,13/01/2021,18,3.36,413.28,4950.0
3013564396,13/01/2021,19,18.48,0.0,4950.0
3013564396,13/01/2021,20,18.48,0.0,4950.0
3013564396,13/01/2021,21,15.96,0.0,4950.0
3013564396,13/01/2021,22,14.28,0.0,4950.0
3013564396,13/01/2021,23,13.44,0.0,4950.0
3013564396,14/01/2021,0,14.28,0.0,4950.0
3013564396,14/01/2021,1,14.28,0.0,4950.0
3013564396,14/01/2021,2,14.28,0.0,4950.0
3013564396,14/01/2021,3,15.12,0.0,4950.0
3013564396,14/01/2021,4,15.12,0.0,4950.0
3013564396,14/01/2021,5,10.92,5.88,4950.0
3013564396,14/01/2021,6,0.0,1337.28,4950.0
3013564396,14/01/2021,7,0.0,4232.76,4950.0
3013564396,14/01/2021,8,0.0,4130.28,4950.0
3013564396,14/01/2021,9,0.0,3858.12,4950.0
3013564396,14/01/2021,10,0.0,3990.84,4950.0
3013564396,14/01/2021,11,0.0,4285.68,4950.0
3013564396,14/01/2021,12,0.0,4080.72,4950.0
3013564396,14/01/2021,13,0.0,4326.0,4950.0
3013564396,14/01/2021,14,0.0,2415.84,4950.0
3013564396,14/01/2021,15,0.0,1979.88,4950.0
3013564396,14/01/2021,16,0.0,3587.64,4950.0
3013564396,14/01/2021,17,0.0,3227.28,4950.0
3013564396,14/01/2021,18,4.2,303.24,4950.0
3013564396,14/01/2021,19,17.64,0.0,4950.0
3013564396,14/01/2021,20,16.8,0.0,4950.0
3013564396,14/01/2021,21,15.12,0.0,4950.0
3013564396,14/01/2021,22,14.28,0.0,4950.0
3013564396,14/01/2021,23,13.44,0.0,4950.0
3013564396,15/01/2021,0,14.28,0.0,4950.0
3013564396,15/01/2021,1,14.28,0.0,4950.0
3013564396,15/01/2021,2,14.28,0.0,4950.0
3013564396,15/01/2021,3,15.12,0.0,4950.0
3013564396,15/01/2021,4,14.28,0.0,4950.0
3013564396,15/01/2021,5,11.76,31.08,4950.0
3013564396,15/01/2021,6,0.0,648.48,4950.0
3013564396,15/01/2021,7,0.0,1709.4,4950.0
3013564396,15/01/2021,8,0.0,2782.08,4950.0
3013564396,15/01/2021,9,0.0,2371.32,4950.0
3013564396,15/01/2021,10,0.0,4042.08,4950.0
3013564396,15/01/2021,11,0.0,3428.88,4950.0
3013564396,15/01/2021,12,0.0,4625.04,4950.0
3013564396,15/01/2021,13,0.0,3679.2,4950.0
3013564396,15/01/2021,14,0.0,3051.72,4950.0
3013564396,15/01/2021,15,0.0,4876.2,4950.0
3013564396,15/01/2021,16,0.0,2748.48,4950.0
3013564396,15/01/2021,17,0.0,1246.56,4950.0
3013564396,15/01/2021,18,2.52,156.24,4950.0
3013564396,15/01/2021,19,18.48,0.0,4950.0
3013564396,15/01/2021,20,16.8,0.0,4950.0
3013564396,15/01/2021,21,14.28,0.0,4950.0
3013564396,15/01/2021,22,14.28,0.0,4950.0
3013564396,15/01/2021,23,14.28,0.0,4950.0
3013564396,16/01/2021,0,14.28,0.0,4950.0
3013564396,16/01/2021,1,14.28,0.0,4950.0
3013564396,16/01/2021,2,14.28,0.0,4950.0
3013564396,16/01/2021,3,15.12,0.0,4950.0
3013564396,16/01/2021,4,15.12,0.0,4950.0
3013564396,16/01/2021,5,11.76,1.68,4950.0
3013564396,16/01/2021,6,0.0,1302.84,4950.0
3013564396,16/01/2021,7,0.0,4063.08,4950.0
3013564396,16/01/2021,8,0.0,4890.48,4950.0
3013564396,16/01/2021,9,0.0,4276.44,4950.0
3013564396,16/01/2021,10,0.0,4604.88,4950.0
3013564396,16/01/2021,11,0.0,4321.8,4950.0
3013564396,16/01/2021,12,0.0,3984.96,4950.0
3013564396,16/01/2021,13,0.0,4164.72,4950.0
3013564396,16/01/2021,14,0.0,4104.24,4950.0
3013564396,16/01/2021,15,0.0,1288.56,4950.0
3013564396,16/01/2021,16,0.0,895.44,4950.0
3013564396,16/01/2021,17,0.0,687.96,4950.0
3013564396,16/01/2021,18,2.52,128.52,4950.0
3013564396,16/01/2021,19,15.12,0.0,4950.0
3013564396,16/01/2021,20,14.28,0.0,4950.0
3013564396,16/01/2021,21,14.28,0.0,4950.0
3013564396,16/01/2021,22,14.28,0.0,4950.0
3013564396,16/01/2021,23,14.28,0.0,4950.0
3013564396,17/01/2021,0,14.28,0.0,4950.0
3013564396,17/01/2021,1,14.28,0.0,4950.0
3013564396,17/01/2021,2,14.28,0.0,4950.0
3013564396,17/01/2021,3,15.12,0.0,4950.0
3013564396,17/01/2021,4,15.12,0.0,4950.0
3013564396,17/01/2021,5,15.12,0.0,4950.0
3013564396,17/01/2021,6,0.0,274.68,4950.0
3013564396,17/01/2021,7,0.0,2899.68,4950.0
3013564396,17/01/2021,8,0.0,4445.28,4950.0
3013564396,17/01/2021,9,0.0,3975.72,4950.0
3013564396,17/01/2021,10,0.0,4884.6,4950.0
3013564396,17/01/2021,11,0.0,4714.92,4950.0
3013564396,17/01/2021,12,0.0,3790.08,4950.0
3013564396,17/01/2021,13,0.0,3674.16,4950.0
3013564396,17/01/2021,14,0.0,4021.92,4950.0
3013564396,17/01/2021,15,0.0,4839.24,4950.0
3013564396,17/01/2021,16,0.0,4883.76,4950.0
3013564396,17/01/2021,17,0.0,3678.36,4950.0
