CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013797335,12/01/2021,0,13.44,0.0,4080.0
3013797335,12/01/2021,1,13.44,0.0,4080.0
3013797335,12/01/2021,2,13.44,0.0,4080.0
3013797335,12/01/2021,3,13.44,0.0,4080.0
3013797335,12/01/2021,4,14.0,0.0,4080.0
3013797335,12/01/2021,5,14.0,0.0,4080.0
3013797335,12/01/2021,6,1.68,63.84,4080.0
3013797335,12/01/2021,7,0.0,109.76,4080.0
3013797335,12/01/2021,8,0.0,170.8,4080.0
3013797335,12/01/2021,9,0.0,806.4,4080.0
3013797335,12/01/2021,10,0.0,2752.96,4080.0
3013797335,12/01/2021,11,0.0,3231.2,4080.0
3013797335,12/01/2021,12,0.0,1815.52,4080.0
3013797335,12/01/2021,13,0.0,3082.8,4080.0
3013797335,12/01/2021,14,0.0,3305.68,4080.0
3013797335,12/01/2021,15,0.0,3729.6,4080.0
3013797335,12/01/2021,16,0.0,3388.0,4080.0
3013797335,12/01/2021,17,0.0,2014.32,4080.0
3013797335,12/01/2021,18,2.8,58.24,4080.0
3013797335,12/01/2021,19,14.56,0.0,4080.0
3013797335,12/01/2021,20,12.88,0.0,4080.0
3013797335,12/01/2021,21,13.44,0.0,4080.0
3013797335,12/01/2021,22,12.88,0.0,4080.0
3013797335,12/01/2021,23,13.44,0.0,4080.0
3013797335,13/01/2021,0,13.44,0.0,4080.0
3013797335,13/01/2021,1,13.44,0.0,4080.0
3013797335,13/01/2021,2,13.44,0.0,4080.0
3013797335,13/01/2021,3,13.44,0.0,4080.0
3013797335,13/01/2021,4,13.44,0.0,4080.0
3013797335,13/01/2021,5,13.44,0.0,4080.0
3013797335,13/01/2021,6,0.0,234.64,4080.0
3013797335,13/01/2021,7,0.0,2637.6,4080.0
3013797335,13/01/2021,8,0.0,2637.04,4080.0
3013797335,13/01/2021,9,0.0,3306.8,4080.0
3013797335,13/01/2021,10,0.0,3259.2,4080.0
3013797335,13/01/2021,11,0.0,3537.52,4080.0
3013797335,13/01/2021,12,0.0,3304.56,4080.0
3013797335,13/01/2021,13,0.0,3010.56,4080.0
3013797335,13/01/2021,14,0.0,3642.8,4080.0
3013797335,13/01/2021,15,0.0,3446.8,4080.0
3013797335,13/01/2021,16,0.0,3379.04,4080.0
3013797335,13/01/2021,17,0.0,2194.64,4080.0
3013797335,13/01/2021,18,2.8,164.64,4080.0
3013797335,13/01/2021,19,14.56,0.0,4080.0
3013797335,13/01/2021,20,13.44,0.0,4080.0
3013797335,13/01/2021,21,13.44,0.0,4080.0
