CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013673746,12/01/2021,0,3.22,0.0,1000.0
3013673746,12/01/2021,1,3.36,0.0,1000.0
3013673746,12/01/2021,2,3.5,0.0,1000.0
3013673746,12/01/2021,3,3.64,0.0,1000.0
3013673746,12/01/2021,4,3.64,0.0,1000.0
3013673746,12/01/2021,5,3.64,0.0,1000.0
3013673746,12/01/2021,6,0.14,15.12,1000.0
3013673746,12/01/2021,7,0.0,161.7,1000.0
3013673746,12/01/2021,8,0.0,294.0,1000.0
3013673746,12/01/2021,9,0.0,562.24,1000.0
3013673746,12/01/2021,10,0.28,506.24,1000.0
3013673746,12/01/2021,11,0.0,619.78,1000.0
3013673746,12/01/2021,12,0.0,731.5,1000.0
3013673746,12/01/2021,13,0.0,529.76,1000.0
3013673746,12/01/2021,14,0.0,667.38,1000.0
3013673746,12/01/2021,15,0.0,959.14,1000.0
3013673746,12/01/2021,16,0.0,954.8,1000.0
3013673746,12/01/2021,17,0.0,619.92,1000.0
3013673746,12/01/2021,18,0.56,106.68,1000.0
3013673746,12/01/2021,19,4.34,0.0,1000.0
3013673746,12/01/2021,20,3.78,0.0,1000.0
3013673746,12/01/2021,21,3.5,0.0,1000.0
3013673746,12/01/2021,22,3.64,0.0,1000.0
3013673746,12/01/2021,23,3.64,0.0,1000.0
3013673746,13/01/2021,0,3.36,0.0,1000.0
3013673746,13/01/2021,1,3.64,0.0,1000.0
3013673746,13/01/2021,2,3.78,0.0,1000.0
3013673746,13/01/2021,3,3.64,0.0,1000.0
3013673746,13/01/2021,4,3.78,0.0,1000.0
3013673746,13/01/2021,5,2.94,0.28,1000.0
3013673746,13/01/2021,6,0.0,99.54,1000.0
3013673746,13/01/2021,7,0.0,460.04,1000.0
3013673746,13/01/2021,8,0.0,599.9,1000.0
3013673746,13/01/2021,9,0.0,784.7,1000.0
3013673746,13/01/2021,10,0.0,672.0,1000.0
3013673746,13/01/2021,11,0.0,652.82,1000.0
3013673746,13/01/2021,12,0.0,613.06,1000.0
3013673746,13/01/2021,13,0.0,833.14,1000.0
3013673746,13/01/2021,14,0.0,971.74,1000.0
3013673746,13/01/2021,15,0.0,933.66,1000.0
3013673746,13/01/2021,16,0.0,896.7,1000.0
3013673746,13/01/2021,17,0.0,634.76,1000.0
3013673746,13/01/2021,18,0.84,82.74,1000.0
3013673746,13/01/2021,19,4.06,0.0,1000.0
3013673746,13/01/2021,20,3.64,0.0,1000.0
3013673746,13/01/2021,21,3.22,0.0,1000.0
3013673746,13/01/2021,22,3.36,0.0,1000.0
3013673746,13/01/2021,23,3.36,0.0,1000.0
3013673746,14/01/2021,0,3.36,0.0,1000.0
3013673746,14/01/2021,1,3.36,0.0,1000.0
3013673746,14/01/2021,2,3.36,0.0,1000.0
3013673746,14/01/2021,3,3.22,0.0,1000.0
3013673746,14/01/2021,4,3.36,0.0,1000.0
3013673746,14/01/2021,5,2.8,0.14,1000.0
3013673746,14/01/2021,6,0.0,102.06,1000.0
3013673746,14/01/2021,7,0.0,620.34,1000.0
3013673746,14/01/2021,8,0.0,965.86,1000.0
3013673746,14/01/2021,9,0.0,930.02,1000.0
3013673746,14/01/2021,10,0.0,921.62,1000.0
3013673746,14/01/2021,11,0.0,761.18,1000.0
3013673746,14/01/2021,12,0.0,849.1,1000.0
3013673746,14/01/2021,13,0.0,882.28,1000.0
3013673746,14/01/2021,14,0.0,936.46,1000.0
3013673746,14/01/2021,15,0.0,872.9,1000.0
3013673746,14/01/2021,16,0.0,497.28,1000.0
3013673746,14/01/2021,17,0.0,528.22,1000.0
3013673746,14/01/2021,18,0.98,49.14,1000.0
3013673746,14/01/2021,19,4.06,0.0,1000.0
3013673746,14/01/2021,20,3.22,0.0,1000.0
3013673746,14/01/2021,21,3.22,0.0,1000.0
3013673746,14/01/2021,22,3.22,0.0,1000.0
3013673746,14/01/2021,23,3.36,0.0,1000.0
3013673746,15/01/2021,0,3.22,0.0,1000.0
3013673746,15/01/2021,1,3.36,0.0,1000.0
3013673746,15/01/2021,2,3.36,0.0,1000.0
3013673746,15/01/2021,3,3.5,0.0,1000.0
3013673746,15/01/2021,4,3.36,0.0,1000.0
3013673746,15/01/2021,5,3.22,0.0,1000.0
3013673746,15/01/2021,6,0.0,29.96,1000.0
3013673746,15/01/2021,7,0.0,287.0,1000.0
3013673746,15/01/2021,8,0.0,724.08,1000.0
3013673746,15/01/2021,9,0.0,735.28,1000.0
3013673746,15/01/2021,10,0.0,552.58,1000.0
3013673746,15/01/2021,11,0.0,710.78,1000.0
3013673746,15/01/2021,12,0.0,859.74,1000.0
3013673746,15/01/2021,13,0.0,945.14,1000.0
3013673746,15/01/2021,14,0.0,676.06,1000.0
3013673746,15/01/2021,15,0.0,238.98,1000.0
3013673746,15/01/2021,16,0.0,435.12,1000.0
3013673746,15/01/2021,17,0.0,592.9,1000.0
3013673746,15/01/2021,18,0.7,25.48,1000.0
3013673746,15/01/2021,19,3.22,0.0,1000.0
3013673746,15/01/2021,20,3.08,0.0,1000.0
3013673746,15/01/2021,21,3.08,0.0,1000.0
3013673746,15/01/2021,22,3.22,0.0,1000.0
3013673746,15/01/2021,23,3.36,0.0,1000.0
3013673746,16/01/2021,0,3.36,0.0,1000.0
3013673746,16/01/2021,1,3.36,0.0,1000.0
3013673746,16/01/2021,2,3.36,0.0,1000.0
3013673746,16/01/2021,3,3.36,0.0,1000.0
3013673746,16/01/2021,4,3.5,0.0,1000.0
3013673746,16/01/2021,5,3.08,0.0,1000.0
3013673746,16/01/2021,6,0.0,101.92,1000.0
3013673746,16/01/2021,7,0.0,574.28,1000.0
3013673746,16/01/2021,8,0.0,632.8,1000.0
3013673746,16/01/2021,9,0.0,939.68,1000.0
3013673746,16/01/2021,10,0.0,810.88,1000.0
3013673746,16/01/2021,11,0.0,890.12,1000.0
3013673746,16/01/2021,12,0.0,872.76,1000.0
3013673746,16/01/2021,13,0.0,716.1,1000.0
3013673746,16/01/2021,14,0.0,719.18,1000.0
3013673746,16/01/2021,15,0.0,296.1,1000.0
3013673746,16/01/2021,16,0.0,316.4,1000.0
3013673746,16/01/2021,17,0.0,150.64,1000.0
3013673746,16/01/2021,18,0.56,26.88,1000.0
3013673746,16/01/2021,19,3.08,0.0,1000.0
3013673746,16/01/2021,20,3.36,0.0,1000.0
3013673746,16/01/2021,21,3.22,0.0,1000.0
3013673746,16/01/2021,22,3.22,0.0,1000.0
3013673746,16/01/2021,23,3.36,0.0,1000.0
3013673746,17/01/2021,0,3.22,0.0,1000.0
3013673746,17/01/2021,1,3.22,0.0,1000.0
3013673746,17/01/2021,2,3.36,0.0,1000.0
3013673746,17/01/2021,3,3.36,0.0,1000.0
3013673746,17/01/2021,4,3.36,0.0,1000.0
3013673746,17/01/2021,5,2.66,0.7,1000.0
3013673746,17/01/2021,6,0.0,64.26,1000.0
3013673746,17/01/2021,7,0.0,188.72,1000.0
3013673746,17/01/2021,8,0.0,663.74,1000.0
3013673746,17/01/2021,9,0.0,953.4,1000.0
3013673746,17/01/2021,10,0.0,848.54,1000.0
3013673746,17/01/2021,11,0.0,873.04,1000.0
3013673746,17/01/2021,12,0.0,811.16,1000.0
3013673746,17/01/2021,13,0.0,701.12,1000.0
3013673746,17/01/2021,14,0.0,575.68,1000.0
3013673746,17/01/2021,15,0.0,480.06,1000.0
3013673746,17/01/2021,16,0.0,760.06,1000.0
3013673746,17/01/2021,17,0.0,646.94,1000.0
3013673746,17/01/2021,18,0.7,9.66,1000.0
3013673746,17/01/2021,19,3.64,0.0,1000.0
3013673746,17/01/2021,20,3.22,0.0,1000.0
3013673746,17/01/2021,21,3.08,0.0,1000.0
3013673746,17/01/2021,22,3.08,0.0,1000.0
3013673746,17/01/2021,23,3.22,0.0,1000.0
3013673746,18/01/2021,0,3.08,0.0,1000.0
3013673746,18/01/2021,1,3.36,0.0,1000.0
3013673746,18/01/2021,2,3.22,0.0,1000.0
3013673746,18/01/2021,3,3.36,0.0,1000.0
3013673746,18/01/2021,4,3.36,0.0,1000.0
3013673746,18/01/2021,5,3.08,0.14,1000.0
3013673746,18/01/2021,6,0.0,92.4,1000.0
3013673746,18/01/2021,7,0.0,542.08,1000.0
3013673746,18/01/2021,8,0.0,889.7,1000.0
3013673746,18/01/2021,9,0.0,982.52,1000.0
3013673746,18/01/2021,10,0.0,988.68,1000.0
3013673746,18/01/2021,11,0.0,987.7,1000.0
3013673746,18/01/2021,12,0.0,973.56,1000.0
3013673746,18/01/2021,13,0.0,810.04,1000.0
3013673746,18/01/2021,14,0.0,648.2,1000.0
3013673746,18/01/2021,15,0.0,679.14,1000.0
3013673746,18/01/2021,16,0.0,913.64,1000.0
3013673746,18/01/2021,17,0.0,649.04,1000.0
3013673746,18/01/2021,18,0.42,31.36,1000.0
3013673746,18/01/2021,19,4.06,0.0,1000.0
3013673746,18/01/2021,20,3.08,0.0,1000.0
3013673746,18/01/2021,21,2.94,0.0,1000.0
3013673746,18/01/2021,22,3.08,0.0,1000.0
3013673746,18/01/2021,23,3.08,0.0,1000.0
3013673746,19/01/2021,0,3.22,0.0,1000.0
3013673746,19/01/2021,1,3.08,0.0,1000.0
3013673746,19/01/2021,2,3.36,0.0,1000.0
3013673746,19/01/2021,3,3.08,0.0,1000.0
3013673746,19/01/2021,4,3.36,0.0,1000.0
3013673746,19/01/2021,5,2.94,0.0,1000.0
3013673746,19/01/2021,6,0.0,91.84,1000.0
3013673746,19/01/2021,7,0.0,536.48,1000.0
3013673746,19/01/2021,8,0.0,856.94,1000.0
3013673746,19/01/2021,9,0.0,913.36,1000.0
3013673746,19/01/2021,10,0.0,989.24,1000.0
3013673746,19/01/2021,11,0.0,971.74,1000.0
3013673746,19/01/2021,12,0.0,885.08,1000.0
3013673746,19/01/2021,13,0.0,982.66,1000.0
3013673746,19/01/2021,14,0.0,894.74,1000.0
3013673746,19/01/2021,15,0.0,974.4,1000.0
3013673746,19/01/2021,16,0.0,954.38,1000.0
3013673746,19/01/2021,17,0.0,673.54,1000.0
3013673746,19/01/2021,18,0.42,131.74,1000.0
3013673746,19/01/2021,19,4.2,0.0,1000.0
3013673746,19/01/2021,20,3.5,0.0,1000.0
3013673746,19/01/2021,21,3.08,0.0,1000.0
3013673746,19/01/2021,22,3.08,0.0,1000.0
3013673746,19/01/2021,23,3.22,0.0,1000.0
3013673746,20/01/2021,0,3.36,0.0,1000.0
3013673746,20/01/2021,1,3.22,0.0,1000.0
3013673746,20/01/2021,2,3.5,0.0,1000.0
3013673746,20/01/2021,3,3.5,0.0,1000.0
3013673746,20/01/2021,4,3.5,0.0,1000.0
3013673746,20/01/2021,5,3.22,0.0,1000.0
3013673746,20/01/2021,6,0.0,97.02,1000.0
3013673746,20/01/2021,7,0.0,572.6,1000.0
3013673746,20/01/2021,8,0.0,952.56,1000.0
3013673746,20/01/2021,9,0.0,973.98,1000.0
3013673746,20/01/2021,10,0.0,979.44,1000.0
3013673746,20/01/2021,11,0.0,897.54,1000.0
3013673746,20/01/2021,12,0.0,987.0,1000.0
3013673746,20/01/2021,13,0.0,961.38,1000.0
3013673746,20/01/2021,14,0.0,974.4,1000.0
3013673746,20/01/2021,15,0.0,754.46,1000.0
3013673746,20/01/2021,16,0.0,963.34,1000.0
3013673746,20/01/2021,17,0.0,684.32,1000.0
3013673746,20/01/2021,18,0.42,64.26,1000.0
3013673746,20/01/2021,19,4.34,0.0,1000.0
3013673746,20/01/2021,20,3.92,0.0,1000.0
3013673746,20/01/2021,21,3.08,0.0,1000.0
3013673746,20/01/2021,22,3.08,0.0,1000.0
3013673746,20/01/2021,23,3.22,0.0,1000.0
3013673746,21/01/2021,0,3.08,0.0,1000.0
3013673746,21/01/2021,1,3.36,0.0,1000.0
3013673746,21/01/2021,2,3.36,0.0,1000.0
3013673746,21/01/2021,3,3.36,0.0,1000.0
3013673746,21/01/2021,4,3.36,0.0,1000.0
3013673746,21/01/2021,5,3.22,0.0,1000.0
3013673746,21/01/2021,6,0.0,92.96,1000.0
3013673746,21/01/2021,7,0.0,577.92,1000.0
3013673746,21/01/2021,8,0.0,897.82,1000.0
3013673746,21/01/2021,9,0.0,936.18,1000.0
3013673746,21/01/2021,10,0.0,962.78,1000.0
3013673746,21/01/2021,11,0.0,961.52,1000.0
3013673746,21/01/2021,12,0.0,948.78,1000.0
3013673746,21/01/2021,13,0.0,762.44,1000.0
3013673746,21/01/2021,14,0.0,656.18,1000.0
3013673746,21/01/2021,15,0.0,879.34,1000.0
3013673746,21/01/2021,16,0.0,779.1,1000.0
3013673746,21/01/2021,17,0.0,604.52,1000.0
3013673746,21/01/2021,18,0.42,119.98,1000.0
3013673746,21/01/2021,19,4.34,0.0,1000.0
3013673746,21/01/2021,20,3.64,0.0,1000.0
3013673746,21/01/2021,21,3.22,0.0,1000.0
3013673746,21/01/2021,22,3.08,0.0,1000.0
3013673746,21/01/2021,23,3.22,0.0,1000.0
3013673746,22/01/2021,0,3.22,0.0,1000.0
3013673746,22/01/2021,1,3.22,0.0,1000.0
3013673746,22/01/2021,2,3.36,0.0,1000.0
3013673746,22/01/2021,3,3.5,0.0,1000.0
3013673746,22/01/2021,4,3.36,0.0,1000.0
3013673746,22/01/2021,5,3.36,0.0,1000.0
3013673746,22/01/2021,6,0.0,91.14,1000.0
3013673746,22/01/2021,7,0.0,581.84,1000.0
3013673746,22/01/2021,8,0.0,965.02,1000.0
3013673746,22/01/2021,9,0.0,987.28,1000.0
3013673746,22/01/2021,10,0.0,963.34,1000.0
3013673746,22/01/2021,11,0.0,985.88,1000.0
3013673746,22/01/2021,12,0.0,785.68,1000.0
3013673746,22/01/2021,13,0.0,754.46,1000.0
3013673746,22/01/2021,14,0.0,742.14,1000.0
