CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013783197,12/01/2021,0,2.94,0.0,1000.0
3013783197,12/01/2021,1,2.94,0.0,1000.0
3013783197,12/01/2021,2,2.8,0.0,1000.0
3013783197,12/01/2021,3,2.94,0.0,1000.0
3013783197,12/01/2021,4,2.8,0.0,1000.0
3013783197,12/01/2021,5,2.8,0.0,1000.0
3013783197,12/01/2021,6,2.8,0.0,1000.0
3013783197,12/01/2021,7,0.84,0.0,1000.0
3013783197,12/01/2021,8,0.0,0.0,1000.0
3013783197,12/01/2021,9,0.0,0.0,1000.0
3013783197,12/01/2021,10,0.0,0.0,1000.0
3013783197,12/01/2021,11,0.0,0.0,1000.0
3013783197,12/01/2021,12,0.0,0.0,1000.0
3013783197,12/01/2021,13,0.0,0.0,1000.0
3013783197,12/01/2021,14,0.0,0.0,1000.0
3013783197,12/01/2021,15,0.0,0.0,1000.0
3013783197,12/01/2021,16,0.0,0.0,1000.0
3013783197,12/01/2021,17,0.0,0.0,1000.0
3013783197,12/01/2021,18,0.56,0.0,1000.0
3013783197,12/01/2021,19,2.66,0.0,1000.0
3013783197,12/01/2021,20,2.8,0.0,1000.0
3013783197,12/01/2021,21,2.66,0.0,1000.0
3013783197,12/01/2021,22,2.8,0.0,1000.0
3013783197,12/01/2021,23,2.8,0.0,1000.0
3013783197,13/01/2021,0,2.8,0.0,1000.0
3013783197,13/01/2021,1,2.8,0.0,1000.0
3013783197,13/01/2021,2,2.8,0.0,1000.0
3013783197,13/01/2021,3,2.8,0.0,1000.0
3013783197,13/01/2021,4,2.94,0.0,1000.0
3013783197,13/01/2021,5,2.8,0.0,1000.0
3013783197,13/01/2021,6,2.8,0.0,1000.0
3013783197,13/01/2021,7,2.66,0.0,1000.0
3013783197,13/01/2021,8,0.42,0.0,1000.0
3013783197,13/01/2021,9,0.0,0.0,1000.0
3013783197,13/01/2021,10,0.0,0.0,1000.0
3013783197,13/01/2021,11,0.0,0.0,1000.0
3013783197,13/01/2021,12,0.0,0.0,1000.0
3013783197,13/01/2021,13,0.0,0.0,1000.0
3013783197,13/01/2021,14,0.0,0.0,1000.0
3013783197,13/01/2021,15,0.0,0.0,1000.0
3013783197,13/01/2021,16,0.0,0.0,1000.0
3013783197,13/01/2021,17,0.0,0.0,1000.0
3013783197,13/01/2021,18,0.56,0.0,1000.0
3013783197,13/01/2021,19,2.66,0.0,1000.0
3013783197,13/01/2021,20,2.8,0.0,1000.0
3013783197,13/01/2021,21,2.66,0.0,1000.0
3013783197,13/01/2021,22,2.8,0.0,1000.0
3013783197,13/01/2021,23,2.8,0.0,1000.0
3013783197,14/01/2021,0,2.8,0.0,1000.0
3013783197,14/01/2021,1,2.66,0.0,1000.0
3013783197,14/01/2021,2,2.8,0.0,1000.0
3013783197,14/01/2021,3,2.8,0.0,1000.0
3013783197,14/01/2021,4,2.8,0.0,1000.0
3013783197,14/01/2021,5,2.66,0.0,1000.0
3013783197,14/01/2021,6,1.82,0.0,1000.0
3013783197,14/01/2021,7,0.0,0.0,1000.0
3013783197,14/01/2021,8,0.0,0.0,1000.0
3013783197,14/01/2021,9,0.0,0.0,1000.0
3013783197,14/01/2021,10,0.0,0.0,1000.0
3013783197,14/01/2021,11,0.0,0.0,1000.0
3013783197,14/01/2021,12,0.0,0.0,1000.0
3013783197,14/01/2021,13,0.0,0.0,1000.0
3013783197,14/01/2021,14,0.0,0.0,1000.0
3013783197,14/01/2021,15,0.0,0.0,1000.0
3013783197,14/01/2021,16,0.0,0.0,1000.0
3013783197,14/01/2021,17,0.0,0.0,1000.0
3013783197,14/01/2021,18,0.28,0.0,1000.0
3013783197,14/01/2021,19,2.8,0.0,1000.0
3013783197,14/01/2021,20,2.66,0.0,1000.0
3013783197,14/01/2021,21,2.8,0.0,1000.0
3013783197,14/01/2021,22,2.8,0.0,1000.0
3013783197,14/01/2021,23,2.8,0.0,1000.0
3013783197,15/01/2021,0,2.8,0.0,1000.0
3013783197,15/01/2021,1,2.8,0.0,1000.0
3013783197,15/01/2021,2,2.8,0.0,1000.0
3013783197,15/01/2021,3,2.8,0.0,1000.0
3013783197,15/01/2021,4,2.66,0.0,1000.0
3013783197,15/01/2021,5,2.66,0.0,1000.0
3013783197,15/01/2021,6,2.66,0.0,1000.0
3013783197,15/01/2021,7,1.4,110.74,1000.0
3013783197,15/01/2021,8,0.0,596.26,1000.0
3013783197,15/01/2021,9,0.0,837.62,1000.0
3013783197,15/01/2021,10,0.0,654.78,1000.0
3013783197,15/01/2021,11,0.0,806.82,1000.0
3013783197,15/01/2021,12,0.0,792.96,1000.0
3013783197,15/01/2021,13,0.0,896.84,1000.0
3013783197,15/01/2021,14,0.0,922.46,1000.0
3013783197,15/01/2021,15,0.0,591.08,1000.0
3013783197,15/01/2021,16,0.0,485.1,1000.0
3013783197,15/01/2021,17,0.0,44.52,1000.0
3013783197,15/01/2021,18,0.7,8.12,1000.0
3013783197,15/01/2021,19,2.8,0.0,1000.0
3013783197,15/01/2021,20,2.66,0.0,1000.0
3013783197,15/01/2021,21,2.8,0.0,1000.0
3013783197,15/01/2021,22,2.66,0.0,1000.0
3013783197,15/01/2021,23,2.8,0.0,1000.0
3013783197,16/01/2021,0,2.8,0.0,1000.0
3013783197,16/01/2021,1,2.8,0.0,1000.0
3013783197,16/01/2021,2,2.8,0.0,1000.0
3013783197,16/01/2021,3,2.8,0.0,1000.0
3013783197,16/01/2021,4,2.8,0.0,1000.0
3013783197,16/01/2021,5,2.66,0.0,1000.0
3013783197,16/01/2021,6,1.26,0.84,1000.0
3013783197,16/01/2021,7,2.8,0.0,1000.0
3013783197,16/01/2021,8,2.66,0.0,1000.0
3013783197,16/01/2021,9,0.0,34.02,1000.0
3013783197,16/01/2021,10,0.0,235.2,1000.0
3013783197,16/01/2021,11,0.0,440.58,1000.0
3013783197,16/01/2021,12,0.0,561.96,1000.0
3013783197,16/01/2021,13,0.0,570.5,1000.0
3013783197,16/01/2021,14,0.0,266.98,1000.0
3013783197,16/01/2021,15,0.0,427.7,1000.0
3013783197,16/01/2021,16,0.0,434.42,1000.0
3013783197,16/01/2021,17,0.0,173.74,1000.0
3013783197,16/01/2021,18,0.28,29.82,1000.0
3013783197,16/01/2021,19,2.8,0.0,1000.0
