CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013568024,12/01/2021,0,0.32,664.97,1000.0
3013568024,12/01/2021,1,0.0,790.34,1000.0
3013568024,12/01/2021,2,0.0,765.14,1000.0
3013568024,12/01/2021,3,0.0,714.42,1000.0
3013568024,12/01/2021,4,0.0,729.86,1000.0
3013568024,12/01/2021,5,0.0,744.03,1000.0
3013568024,12/01/2021,6,0.0,744.03,1000.0
3013568024,12/01/2021,7,0.0,746.24,1000.0
3013568024,12/01/2021,8,0.0,745.29,1000.0
3013568024,12/01/2021,9,0.0,713.79,1000.0
3013568024,12/01/2021,10,0.0,739.31,1000.0
3013568024,12/01/2021,11,0.0,773.33,1000.0
3013568024,12/01/2021,12,0.0,744.35,1000.0
3013568024,12/01/2021,13,0.0,721.04,1000.0
3013568024,12/01/2021,14,0.0,721.04,1000.0
3013568024,12/01/2021,15,0.0,720.41,1000.0
3013568024,12/01/2021,16,1.26,113.4,1000.0
3013568024,12/01/2021,17,2.52,0.0,1000.0
3013568024,12/01/2021,18,0.95,259.88,1000.0
3013568024,12/01/2021,19,0.0,619.61,1000.0
3013568024,12/01/2021,20,0.0,641.03,1000.0
3013568024,12/01/2021,21,0.0,656.46,1000.0
3013568024,12/01/2021,22,0.0,658.67,1000.0
3013568024,12/01/2021,23,0.0,658.67,1000.0
3013568024,13/01/2021,0,0.0,654.89,1000.0
3013568024,13/01/2021,1,0.0,658.04,1000.0
3013568024,13/01/2021,2,0.0,658.35,1000.0
3013568024,13/01/2021,3,0.0,658.67,1000.0
3013568024,13/01/2021,4,0.0,658.04,1000.0
3013568024,13/01/2021,5,0.0,657.72,1000.0
3013568024,13/01/2021,6,0.0,701.51,1000.0
3013568024,13/01/2021,7,0.0,722.61,1000.0
3013568024,13/01/2021,8,0.0,650.79,1000.0
3013568024,13/01/2021,9,0.0,647.96,1000.0
3013568024,13/01/2021,10,0.0,648.27,1000.0
3013568024,13/01/2021,11,0.0,642.92,1000.0
3013568024,13/01/2021,12,0.0,634.1,1000.0
3013568024,13/01/2021,13,0.0,636.62,1000.0
3013568024,13/01/2021,14,0.0,631.58,1000.0
3013568024,13/01/2021,15,0.0,617.4,1000.0
3013568024,13/01/2021,16,0.0,617.4,1000.0
3013568024,13/01/2021,17,0.0,626.22,1000.0
3013568024,13/01/2021,18,0.0,632.21,1000.0
3013568024,13/01/2021,19,0.0,634.1,1000.0
3013568024,13/01/2021,20,0.0,633.47,1000.0
3013568024,13/01/2021,21,0.0,632.52,1000.0
3013568024,13/01/2021,22,0.0,632.52,1000.0
3013568024,13/01/2021,23,0.0,628.11,1000.0
3013568024,14/01/2021,0,0.0,614.88,1000.0
3013568024,14/01/2021,1,0.0,614.88,1000.0
3013568024,14/01/2021,2,0.0,615.51,1000.0
3013568024,14/01/2021,3,0.0,616.46,1000.0
3013568024,14/01/2021,4,0.0,616.14,1000.0
3013568024,14/01/2021,5,0.0,615.51,1000.0
3013568024,14/01/2021,6,0.0,615.51,1000.0
3013568024,14/01/2021,7,0.0,617.09,1000.0
3013568024,14/01/2021,8,0.0,618.66,1000.0
3013568024,14/01/2021,9,0.0,619.29,1000.0
3013568024,14/01/2021,10,0.0,618.03,1000.0
3013568024,14/01/2021,11,0.0,595.67,1000.0
3013568024,14/01/2021,12,0.0,585.27,1000.0
3013568024,14/01/2021,13,0.0,586.53,1000.0
3013568024,14/01/2021,14,0.0,668.75,1000.0
3013568024,14/01/2021,15,0.0,617.4,1000.0
3013568024,14/01/2021,16,0.0,617.4,1000.0
3013568024,14/01/2021,17,0.0,616.77,1000.0
3013568024,14/01/2021,18,0.0,616.14,1000.0
3013568024,14/01/2021,19,0.0,619.61,1000.0
3013568024,14/01/2021,20,0.0,618.98,1000.0
3013568024,14/01/2021,21,0.0,617.72,1000.0
3013568024,14/01/2021,22,0.0,618.66,1000.0
3013568024,14/01/2021,23,0.0,617.09,1000.0
3013568024,15/01/2021,0,0.0,632.21,1000.0
3013568024,15/01/2021,1,0.0,614.88,1000.0
3013568024,15/01/2021,2,0.0,615.2,1000.0
3013568024,15/01/2021,3,0.0,615.83,1000.0
3013568024,15/01/2021,4,0.0,615.51,1000.0
3013568024,15/01/2021,5,0.0,614.88,1000.0
3013568024,15/01/2021,6,0.0,615.2,1000.0
3013568024,15/01/2021,7,0.0,618.66,1000.0
3013568024,15/01/2021,8,0.0,619.61,1000.0
3013568024,15/01/2021,9,0.0,618.03,1000.0
3013568024,15/01/2021,10,0.0,621.81,1000.0
3013568024,15/01/2021,11,0.0,629.37,1000.0
3013568024,15/01/2021,12,0.0,630.0,1000.0
3013568024,15/01/2021,13,0.0,628.74,1000.0
3013568024,15/01/2021,14,0.0,629.37,1000.0
3013568024,15/01/2021,15,0.0,629.37,1000.0
3013568024,15/01/2021,16,0.0,675.68,1000.0
3013568024,15/01/2021,17,0.0,662.45,1000.0
3013568024,15/01/2021,18,0.0,635.04,1000.0
3013568024,15/01/2021,19,0.0,657.09,1000.0
3013568024,15/01/2021,20,0.0,751.91,1000.0
3013568024,15/01/2021,21,0.0,808.92,1000.0
3013568024,15/01/2021,22,0.0,809.24,1000.0
3013568024,15/01/2021,23,0.0,809.24,1000.0
