CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013977482,12/01/2021,0,2.52,0.0,1000.0
3013977482,12/01/2021,1,2.38,0.0,1000.0
3013977482,12/01/2021,2,2.52,0.0,1000.0
3013977482,12/01/2021,3,2.52,0.0,1000.0
3013977482,12/01/2021,4,2.66,0.0,1000.0
3013977482,12/01/2021,5,1.68,0.7,1000.0
3013977482,12/01/2021,6,0.0,18.62,1000.0
3013977482,12/01/2021,7,0.0,388.64,1000.0
3013977482,12/01/2021,8,0.0,743.54,1000.0
3013977482,12/01/2021,9,0.0,630.42,1000.0
3013977482,12/01/2021,10,0.0,841.54,1000.0
3013977482,12/01/2021,11,0.0,712.88,1000.0
3013977482,12/01/2021,12,0.0,767.62,1000.0
3013977482,12/01/2021,13,0.0,802.34,1000.0
3013977482,12/01/2021,14,0.0,665.42,1000.0
3013977482,12/01/2021,15,0.0,612.36,1000.0
3013977482,12/01/2021,16,0.0,388.22,1000.0
3013977482,12/01/2021,17,0.0,181.72,1000.0
3013977482,12/01/2021,18,0.7,8.82,1000.0
3013977482,12/01/2021,19,2.38,0.0,1000.0
3013977482,12/01/2021,20,2.38,0.0,1000.0
3013977482,12/01/2021,21,2.38,0.0,1000.0
3013977482,12/01/2021,22,2.52,0.0,1000.0
3013977482,12/01/2021,23,2.38,0.0,1000.0
3013977482,13/01/2021,0,2.52,0.0,1000.0
3013977482,13/01/2021,1,2.38,0.0,1000.0
3013977482,13/01/2021,2,2.66,0.0,1000.0
3013977482,13/01/2021,3,2.52,0.0,1000.0
3013977482,13/01/2021,4,2.52,0.0,1000.0
3013977482,13/01/2021,5,1.12,1.82,1000.0
3013977482,13/01/2021,6,0.0,106.54,1000.0
3013977482,13/01/2021,7,0.0,449.12,1000.0
3013977482,13/01/2021,8,0.0,689.64,1000.0
3013977482,13/01/2021,9,0.0,808.64,1000.0
3013977482,13/01/2021,10,0.0,761.32,1000.0
3013977482,13/01/2021,11,0.0,742.28,1000.0
3013977482,13/01/2021,12,0.0,750.54,1000.0
3013977482,13/01/2021,13,0.0,764.12,1000.0
3013977482,13/01/2021,14,0.0,754.46,1000.0
3013977482,13/01/2021,15,0.0,567.14,1000.0
3013977482,13/01/2021,16,0.0,561.82,1000.0
3013977482,13/01/2021,17,0.0,281.82,1000.0
3013977482,13/01/2021,18,0.7,7.28,1000.0
3013977482,13/01/2021,19,2.38,0.0,1000.0
3013977482,13/01/2021,20,2.52,0.0,1000.0
3013977482,13/01/2021,21,2.38,0.0,1000.0
3013977482,13/01/2021,22,2.38,0.0,1000.0
3013977482,13/01/2021,23,2.38,0.0,1000.0
3013977482,14/01/2021,0,2.24,0.0,1000.0
3013977482,14/01/2021,1,2.52,0.0,1000.0
3013977482,14/01/2021,2,2.38,0.0,1000.0
3013977482,14/01/2021,3,2.52,0.0,1000.0
3013977482,14/01/2021,4,2.38,0.0,1000.0
3013977482,14/01/2021,5,1.54,2.24,1000.0
3013977482,14/01/2021,6,0.0,148.68,1000.0
3013977482,14/01/2021,7,0.0,465.36,1000.0
3013977482,14/01/2021,8,0.0,553.14,1000.0
3013977482,14/01/2021,9,0.0,770.98,1000.0
3013977482,14/01/2021,10,0.0,598.78,1000.0
3013977482,14/01/2021,11,0.0,706.86,1000.0
3013977482,14/01/2021,12,0.0,577.5,1000.0
3013977482,14/01/2021,13,0.0,533.68,1000.0
3013977482,14/01/2021,14,0.0,335.02,1000.0
3013977482,14/01/2021,15,0.0,206.08,1000.0
3013977482,14/01/2021,16,0.0,258.86,1000.0
3013977482,14/01/2021,17,0.0,102.34,1000.0
3013977482,14/01/2021,18,0.7,22.82,1000.0
3013977482,14/01/2021,19,2.24,0.0,1000.0
