CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013750988,12/01/2021,0,1.96,0.0,1000.0
3013750988,12/01/2021,1,2.24,0.0,1000.0
3013750988,12/01/2021,2,1.96,0.0,1000.0
3013750988,12/01/2021,3,2.24,0.0,1000.0
3013750988,12/01/2021,4,2.24,0.0,1000.0
3013750988,12/01/2021,5,1.68,0.0,1000.0
3013750988,12/01/2021,6,0.0,0.0,1000.0
3013750988,12/01/2021,7,0.0,0.0,1000.0
3013750988,12/01/2021,8,0.0,0.0,1000.0
3013750988,12/01/2021,9,0.0,0.0,1000.0
3013750988,12/01/2021,10,0.0,0.0,1000.0
3013750988,12/01/2021,11,0.0,0.0,1000.0
3013750988,12/01/2021,12,0.0,0.0,1000.0
3013750988,12/01/2021,13,0.0,0.0,1000.0
3013750988,12/01/2021,14,0.0,0.0,1000.0
3013750988,12/01/2021,15,0.0,0.0,1000.0
3013750988,12/01/2021,16,0.0,0.0,1000.0
3013750988,12/01/2021,17,0.0,0.0,1000.0
3013750988,12/01/2021,18,0.56,0.0,1000.0
3013750988,12/01/2021,19,1.96,0.0,1000.0
3013750988,12/01/2021,20,2.24,0.0,1000.0
3013750988,12/01/2021,21,1.96,0.0,1000.0
3013750988,12/01/2021,22,2.24,0.0,1000.0
3013750988,12/01/2021,23,2.24,0.0,1000.0
3013750988,13/01/2021,0,2.24,0.0,1000.0
3013750988,13/01/2021,1,2.24,0.0,1000.0
3013750988,13/01/2021,2,2.24,0.0,1000.0
3013750988,13/01/2021,3,1.96,0.0,1000.0
3013750988,13/01/2021,4,2.24,0.0,1000.0
3013750988,13/01/2021,5,1.68,0.0,1000.0
3013750988,13/01/2021,6,0.0,0.0,1000.0
3013750988,13/01/2021,7,0.0,0.0,1000.0
3013750988,13/01/2021,8,0.0,0.0,1000.0
3013750988,13/01/2021,9,0.0,0.0,1000.0
3013750988,13/01/2021,10,0.0,0.0,1000.0
3013750988,13/01/2021,11,0.0,0.0,1000.0
3013750988,13/01/2021,12,0.0,0.0,1000.0
3013750988,13/01/2021,13,0.0,0.0,1000.0
3013750988,13/01/2021,14,0.0,0.0,1000.0
3013750988,13/01/2021,15,0.0,0.0,1000.0
3013750988,13/01/2021,16,0.0,0.0,1000.0
3013750988,13/01/2021,17,0.0,0.0,1000.0
3013750988,13/01/2021,18,0.56,0.0,1000.0
3013750988,13/01/2021,19,1.96,0.0,1000.0
3013750988,13/01/2021,20,2.24,0.0,1000.0
3013750988,13/01/2021,21,1.96,0.0,1000.0
3013750988,13/01/2021,22,2.24,0.0,1000.0
3013750988,13/01/2021,23,1.96,0.0,1000.0
3013750988,14/01/2021,0,2.24,0.0,1000.0
3013750988,14/01/2021,1,2.24,0.0,1000.0
3013750988,14/01/2021,2,1.96,0.0,1000.0
3013750988,14/01/2021,3,2.24,0.0,1000.0
3013750988,14/01/2021,4,2.24,0.0,1000.0
3013750988,14/01/2021,5,1.68,0.0,1000.0
3013750988,14/01/2021,6,0.0,0.0,1000.0
3013750988,14/01/2021,7,0.0,0.0,1000.0
3013750988,14/01/2021,8,0.0,0.0,1000.0
3013750988,14/01/2021,9,0.0,0.0,1000.0
3013750988,14/01/2021,10,0.0,0.0,1000.0
3013750988,14/01/2021,11,0.0,0.0,1000.0
3013750988,14/01/2021,12,0.0,0.0,1000.0
3013750988,14/01/2021,13,0.0,0.0,1000.0
3013750988,14/01/2021,14,0.0,0.0,1000.0
3013750988,14/01/2021,15,0.0,0.0,1000.0
3013750988,14/01/2021,16,0.0,0.0,1000.0
3013750988,14/01/2021,17,0.0,0.0,1000.0
3013750988,14/01/2021,18,0.84,0.0,1000.0
3013750988,14/01/2021,19,1.96,0.0,1000.0
3013750988,14/01/2021,20,2.24,0.0,1000.0
3013750988,14/01/2021,21,1.96,0.0,1000.0
3013750988,14/01/2021,22,2.24,0.0,1000.0
3013750988,14/01/2021,23,1.96,0.0,1000.0
3013750988,15/01/2021,0,2.24,0.0,1000.0
3013750988,15/01/2021,1,1.96,0.0,1000.0
3013750988,15/01/2021,2,2.24,0.0,1000.0
3013750988,15/01/2021,3,1.96,0.0,1000.0
3013750988,15/01/2021,4,2.24,0.0,1000.0
3013750988,15/01/2021,5,1.68,0.0,1000.0
3013750988,15/01/2021,6,0.0,0.0,1000.0
3013750988,15/01/2021,7,0.0,0.0,1000.0
3013750988,15/01/2021,8,0.0,0.0,1000.0
3013750988,15/01/2021,9,0.0,0.0,1000.0
3013750988,15/01/2021,10,0.0,0.0,1000.0
3013750988,15/01/2021,11,0.0,0.0,1000.0
3013750988,15/01/2021,12,0.0,0.0,1000.0
3013750988,15/01/2021,13,0.0,0.0,1000.0
3013750988,15/01/2021,14,0.0,0.0,1000.0
3013750988,15/01/2021,15,0.0,0.0,1000.0
3013750988,15/01/2021,16,0.0,0.0,1000.0
3013750988,15/01/2021,17,0.0,0.0,1000.0
3013750988,15/01/2021,18,0.84,0.0,1000.0
3013750988,15/01/2021,19,1.96,0.0,1000.0
3013750988,15/01/2021,20,2.24,0.0,1000.0
3013750988,15/01/2021,21,2.24,0.0,1000.0
3013750988,15/01/2021,22,1.96,0.0,1000.0
3013750988,15/01/2021,23,2.24,0.0,1000.0
3013750988,16/01/2021,0,1.96,0.0,1000.0
3013750988,16/01/2021,1,1.96,0.0,1000.0
3013750988,16/01/2021,2,2.24,0.0,1000.0
3013750988,16/01/2021,3,2.24,0.0,1000.0
3013750988,16/01/2021,4,1.96,0.0,1000.0
3013750988,16/01/2021,5,1.96,0.0,1000.0
3013750988,16/01/2021,6,0.0,0.0,1000.0
3013750988,16/01/2021,7,0.0,0.0,1000.0
3013750988,16/01/2021,8,0.0,0.0,1000.0
3013750988,16/01/2021,9,0.0,0.0,1000.0
3013750988,16/01/2021,10,0.0,0.0,1000.0
3013750988,16/01/2021,11,0.0,0.0,1000.0
3013750988,16/01/2021,12,0.0,0.0,1000.0
3013750988,16/01/2021,13,0.0,0.0,1000.0
3013750988,16/01/2021,14,0.0,0.0,1000.0
3013750988,16/01/2021,15,0.0,0.0,1000.0
3013750988,16/01/2021,16,0.0,0.0,1000.0
3013750988,16/01/2021,17,0.0,0.0,1000.0
3013750988,16/01/2021,18,0.0,0.0,1000.0
3013750988,16/01/2021,19,0.0,0.0,1000.0
3013750988,16/01/2021,20,0.0,0.0,1000.0
3013750988,16/01/2021,21,0.0,0.0,1000.0
3013750988,16/01/2021,22,0.84,0.0,1000.0
3013750988,16/01/2021,23,2.24,0.0,1000.0
3013750988,17/01/2021,0,2.24,0.0,1000.0
3013750988,17/01/2021,1,1.96,0.0,1000.0
3013750988,17/01/2021,2,2.24,0.0,1000.0
3013750988,17/01/2021,3,2.24,0.0,1000.0
3013750988,17/01/2021,4,1.96,0.0,1000.0
3013750988,17/01/2021,5,1.96,0.0,1000.0
3013750988,17/01/2021,6,0.0,0.0,1000.0
3013750988,17/01/2021,7,0.0,0.0,1000.0
3013750988,17/01/2021,8,0.0,0.0,1000.0
3013750988,17/01/2021,9,0.0,0.0,1000.0
3013750988,17/01/2021,10,0.0,0.0,1000.0
3013750988,17/01/2021,11,0.0,0.0,1000.0
3013750988,17/01/2021,12,0.0,0.0,1000.0
3013750988,17/01/2021,13,0.0,0.0,1000.0
3013750988,17/01/2021,14,0.0,0.0,1000.0
3013750988,17/01/2021,15,0.0,0.0,1000.0
3013750988,17/01/2021,16,0.0,0.0,1000.0
3013750988,17/01/2021,17,0.0,0.0,1000.0
3013750988,17/01/2021,18,0.56,0.0,1000.0
3013750988,17/01/2021,19,2.24,0.0,1000.0
3013750988,17/01/2021,20,1.96,0.0,1000.0
3013750988,17/01/2021,21,2.24,0.0,1000.0
3013750988,17/01/2021,22,1.96,0.0,1000.0
3013750988,17/01/2021,23,2.24,0.0,1000.0
3013750988,18/01/2021,0,2.24,0.0,1000.0
3013750988,18/01/2021,1,2.24,0.0,1000.0
3013750988,18/01/2021,2,1.96,0.0,1000.0
3013750988,18/01/2021,3,2.24,0.0,1000.0
3013750988,18/01/2021,4,2.24,0.0,1000.0
3013750988,18/01/2021,5,1.68,0.0,1000.0
3013750988,18/01/2021,6,0.0,0.0,1000.0
3013750988,18/01/2021,7,0.0,0.0,1000.0
3013750988,18/01/2021,8,0.0,0.0,1000.0
3013750988,18/01/2021,9,0.0,0.0,1000.0
3013750988,18/01/2021,10,0.0,0.0,1000.0
3013750988,18/01/2021,11,0.0,0.0,1000.0
3013750988,18/01/2021,12,0.0,0.0,1000.0
3013750988,18/01/2021,13,0.0,0.0,1000.0
3013750988,18/01/2021,14,0.0,0.0,1000.0
3013750988,18/01/2021,15,0.0,0.0,1000.0
3013750988,18/01/2021,16,0.0,0.0,1000.0
3013750988,18/01/2021,17,0.0,0.0,1000.0
3013750988,18/01/2021,18,0.28,0.0,1000.0
3013750988,18/01/2021,19,2.24,0.0,1000.0
3013750988,18/01/2021,20,2.24,0.0,1000.0
3013750988,18/01/2021,21,1.96,0.0,1000.0
3013750988,18/01/2021,22,2.24,0.0,1000.0
3013750988,18/01/2021,23,1.96,0.0,1000.0
3013750988,19/01/2021,0,1.96,0.0,1000.0
3013750988,19/01/2021,1,1.96,0.0,1000.0
3013750988,19/01/2021,2,2.24,0.0,1000.0
3013750988,19/01/2021,3,1.96,0.0,1000.0
3013750988,19/01/2021,4,2.24,0.0,1000.0
3013750988,19/01/2021,5,1.68,0.0,1000.0
3013750988,19/01/2021,6,0.0,0.0,1000.0
3013750988,19/01/2021,7,0.0,0.0,1000.0
3013750988,19/01/2021,8,0.0,0.0,1000.0
3013750988,19/01/2021,9,0.0,0.0,1000.0
3013750988,19/01/2021,10,0.0,0.0,1000.0
3013750988,19/01/2021,11,0.0,0.0,1000.0
3013750988,19/01/2021,12,0.0,0.0,1000.0
3013750988,19/01/2021,13,0.0,0.0,1000.0
3013750988,19/01/2021,14,0.0,0.0,1000.0
3013750988,19/01/2021,15,0.0,0.0,1000.0
3013750988,19/01/2021,16,0.0,0.0,1000.0
3013750988,19/01/2021,17,0.0,0.0,1000.0
3013750988,19/01/2021,18,0.56,0.0,1000.0
3013750988,19/01/2021,19,1.96,0.0,1000.0
3013750988,19/01/2021,20,2.24,0.0,1000.0
3013750988,19/01/2021,21,1.96,0.0,1000.0
3013750988,19/01/2021,22,2.24,0.0,1000.0
3013750988,19/01/2021,23,2.24,0.0,1000.0
3013750988,20/01/2021,0,1.96,0.0,1000.0
3013750988,20/01/2021,1,2.24,0.0,1000.0
3013750988,20/01/2021,2,1.96,0.0,1000.0
3013750988,20/01/2021,3,2.24,0.0,1000.0
3013750988,20/01/2021,4,2.24,0.0,1000.0
3013750988,20/01/2021,5,1.68,0.0,1000.0
3013750988,20/01/2021,6,0.0,0.0,1000.0
3013750988,20/01/2021,7,0.0,0.0,1000.0
3013750988,20/01/2021,8,0.0,0.0,1000.0
3013750988,20/01/2021,9,0.0,0.0,1000.0
3013750988,20/01/2021,10,0.0,0.0,1000.0
3013750988,20/01/2021,11,0.0,0.0,1000.0
3013750988,20/01/2021,12,0.0,0.0,1000.0
3013750988,20/01/2021,13,0.0,0.0,1000.0
3013750988,20/01/2021,14,0.0,0.0,1000.0
3013750988,20/01/2021,15,0.0,0.0,1000.0
3013750988,20/01/2021,16,0.0,0.0,1000.0
3013750988,20/01/2021,17,0.0,0.0,1000.0
3013750988,20/01/2021,18,0.28,0.0,1000.0
3013750988,20/01/2021,19,1.96,0.0,1000.0
3013750988,20/01/2021,20,2.24,0.0,1000.0
3013750988,20/01/2021,21,1.96,0.0,1000.0
3013750988,20/01/2021,22,2.24,0.0,1000.0
3013750988,20/01/2021,23,2.24,0.0,1000.0
3013750988,21/01/2021,0,2.24,0.0,1000.0
3013750988,21/01/2021,1,2.24,0.0,1000.0
3013750988,21/01/2021,2,2.24,0.0,1000.0
3013750988,21/01/2021,3,2.24,0.0,1000.0
3013750988,21/01/2021,4,1.96,0.0,1000.0
3013750988,21/01/2021,5,1.96,0.0,1000.0
3013750988,21/01/2021,6,0.0,0.0,1000.0
3013750988,21/01/2021,7,0.0,0.0,1000.0
3013750988,21/01/2021,8,0.0,0.0,1000.0
3013750988,21/01/2021,9,0.0,0.0,1000.0
3013750988,21/01/2021,10,0.0,0.0,1000.0
3013750988,21/01/2021,11,0.0,0.0,1000.0
3013750988,21/01/2021,12,0.0,0.0,1000.0
3013750988,21/01/2021,13,0.0,0.0,1000.0
3013750988,21/01/2021,14,0.0,0.0,1000.0
3013750988,21/01/2021,15,0.0,0.0,1000.0
3013750988,21/01/2021,16,0.0,0.0,1000.0
3013750988,21/01/2021,17,0.0,0.0,1000.0
3013750988,21/01/2021,18,0.28,0.0,1000.0
3013750988,21/01/2021,19,1.96,0.0,1000.0
3013750988,21/01/2021,20,1.96,0.0,1000.0
3013750988,21/01/2021,21,1.68,0.0,1000.0
3013750988,21/01/2021,22,2.24,0.0,1000.0
3013750988,21/01/2021,23,1.96,0.0,1000.0
3013750988,22/01/2021,0,1.96,0.0,1000.0
3013750988,22/01/2021,1,2.24,0.0,1000.0
3013750988,22/01/2021,2,1.96,0.0,1000.0
3013750988,22/01/2021,3,2.24,0.0,1000.0
3013750988,22/01/2021,4,2.24,0.0,1000.0
3013750988,22/01/2021,5,1.68,0.0,1000.0
3013750988,22/01/2021,6,0.0,0.0,1000.0
3013750988,22/01/2021,7,0.0,0.0,1000.0
3013750988,22/01/2021,8,0.0,0.0,1000.0
3013750988,22/01/2021,9,0.0,0.0,1000.0
3013750988,22/01/2021,10,0.0,0.0,1000.0
3013750988,22/01/2021,11,0.0,0.0,1000.0
3013750988,22/01/2021,12,0.0,0.0,1000.0
3013750988,22/01/2021,13,0.0,0.0,1000.0
3013750988,22/01/2021,14,0.0,0.0,1000.0
3013750988,22/01/2021,15,0.0,0.0,1000.0
3013750988,22/01/2021,16,0.0,0.0,1000.0
3013750988,22/01/2021,17,0.0,0.0,1000.0
3013750988,22/01/2021,18,0.56,0.0,1000.0
3013750988,22/01/2021,19,1.96,0.0,1000.0
3013750988,22/01/2021,20,2.24,0.0,1000.0
3013750988,22/01/2021,21,1.96,0.0,1000.0
3013750988,22/01/2021,22,2.24,0.0,1000.0
3013750988,22/01/2021,23,2.24,0.0,1000.0
3013750988,23/01/2021,0,1.96,0.0,1000.0
3013750988,23/01/2021,1,2.24,0.0,1000.0
3013750988,23/01/2021,2,1.96,0.0,1000.0
3013750988,23/01/2021,3,2.24,0.0,1000.0
3013750988,23/01/2021,4,2.24,0.0,1000.0
3013750988,23/01/2021,5,1.96,0.0,1000.0
3013750988,23/01/2021,6,0.0,0.0,1000.0
3013750988,23/01/2021,7,0.0,0.0,1000.0
3013750988,23/01/2021,8,0.0,0.0,1000.0
3013750988,23/01/2021,9,0.0,0.0,1000.0
3013750988,23/01/2021,10,0.0,0.0,1000.0
3013750988,23/01/2021,11,0.0,0.0,1000.0
3013750988,23/01/2021,12,0.0,0.0,1000.0
3013750988,23/01/2021,13,0.0,0.0,1000.0
3013750988,23/01/2021,14,0.0,0.0,1000.0
3013750988,23/01/2021,15,0.0,0.0,1000.0
3013750988,23/01/2021,16,0.0,0.0,1000.0
3013750988,23/01/2021,17,0.0,0.0,1000.0
3013750988,23/01/2021,18,0.28,0.0,1000.0
3013750988,23/01/2021,19,2.24,0.0,1000.0
3013750988,23/01/2021,20,1.96,0.0,1000.0
3013750988,23/01/2021,21,2.24,0.0,1000.0
3013750988,23/01/2021,22,1.96,0.0,1000.0
3013750988,23/01/2021,23,2.24,0.0,1000.0
3013750988,24/01/2021,0,1.96,0.0,1000.0
3013750988,24/01/2021,1,2.24,0.0,1000.0
3013750988,24/01/2021,2,2.24,0.0,1000.0
3013750988,24/01/2021,3,1.96,0.0,1000.0
3013750988,24/01/2021,4,2.24,0.0,1000.0
3013750988,24/01/2021,5,1.96,0.0,1000.0
3013750988,24/01/2021,6,0.0,0.0,1000.0
3013750988,24/01/2021,7,0.0,0.0,1000.0
3013750988,24/01/2021,8,0.0,0.0,1000.0
3013750988,24/01/2021,9,0.0,0.0,1000.0
3013750988,24/01/2021,10,0.0,0.0,1000.0
3013750988,24/01/2021,11,0.0,0.0,1000.0
3013750988,24/01/2021,12,0.0,0.0,1000.0
3013750988,24/01/2021,13,0.0,0.0,1000.0
3013750988,24/01/2021,14,0.0,0.0,1000.0
3013750988,24/01/2021,15,0.0,0.0,1000.0
3013750988,24/01/2021,16,0.0,0.0,1000.0
3013750988,24/01/2021,17,0.0,0.0,1000.0
3013750988,24/01/2021,18,0.28,0.0,1000.0
3013750988,24/01/2021,19,1.96,0.0,1000.0
3013750988,24/01/2021,20,2.24,0.0,1000.0
3013750988,24/01/2021,21,1.96,0.0,1000.0
3013750988,24/01/2021,22,2.24,0.0,1000.0
3013750988,24/01/2021,23,2.24,0.0,1000.0
3013750988,25/01/2021,0,2.24,0.0,1000.0
3013750988,25/01/2021,1,2.24,0.0,1000.0
3013750988,25/01/2021,2,2.24,0.0,1000.0
3013750988,25/01/2021,3,1.96,0.0,1000.0
3013750988,25/01/2021,4,2.24,0.0,1000.0
3013750988,25/01/2021,5,1.96,0.0,1000.0
3013750988,25/01/2021,6,0.0,0.0,1000.0
3013750988,25/01/2021,7,0.0,0.0,1000.0
3013750988,25/01/2021,8,0.0,0.0,1000.0
3013750988,25/01/2021,9,0.0,0.0,1000.0
3013750988,25/01/2021,10,0.0,0.0,1000.0
3013750988,25/01/2021,11,0.0,0.0,1000.0
3013750988,25/01/2021,12,0.0,0.0,1000.0
3013750988,25/01/2021,13,0.0,0.0,1000.0
3013750988,25/01/2021,14,0.0,0.0,1000.0
3013750988,25/01/2021,15,0.56,0.0,1000.0
3013750988,25/01/2021,16,0.0,0.0,1000.0
3013750988,25/01/2021,17,0.0,0.0,1000.0
3013750988,25/01/2021,18,0.28,0.0,1000.0
3013750988,25/01/2021,19,2.24,0.0,1000.0
3013750988,25/01/2021,20,1.96,0.0,1000.0
3013750988,25/01/2021,21,2.24,0.0,1000.0
3013750988,25/01/2021,22,1.96,0.0,1000.0
3013750988,25/01/2021,23,2.24,0.0,1000.0
3013750988,26/01/2021,0,2.24,0.0,1000.0
3013750988,26/01/2021,1,1.96,0.0,1000.0
3013750988,26/01/2021,2,2.24,0.0,1000.0
3013750988,26/01/2021,3,2.24,0.0,1000.0
3013750988,26/01/2021,4,1.96,0.0,1000.0
3013750988,26/01/2021,5,1.96,0.28,1000.0
3013750988,26/01/2021,6,0.0,75.6,1000.0
3013750988,26/01/2021,7,0.0,446.88,1000.0
3013750988,26/01/2021,8,0.0,476.84,1000.0
3013750988,26/01/2021,9,0.0,564.76,1000.0
3013750988,26/01/2021,10,0.0,861.84,1000.0
3013750988,26/01/2021,11,0.0,957.88,1000.0
3013750988,26/01/2021,12,0.0,864.64,1000.0
3013750988,26/01/2021,13,0.0,845.04,1000.0
3013750988,26/01/2021,14,0.0,584.08,1000.0
3013750988,26/01/2021,15,0.0,759.36,1000.0
3013750988,26/01/2021,16,0.0,491.12,1000.0
3013750988,26/01/2021,17,0.0,182.0,1000.0
3013750988,26/01/2021,18,0.56,15.68,1000.0
3013750988,26/01/2021,19,1.96,0.0,1000.0
3013750988,26/01/2021,20,2.24,0.0,1000.0
3013750988,26/01/2021,21,1.96,0.0,1000.0
3013750988,26/01/2021,22,2.24,0.0,1000.0
3013750988,26/01/2021,23,1.96,0.0,1000.0
3013750988,27/01/2021,0,1.96,0.0,1000.0
3013750988,27/01/2021,1,1.96,0.0,1000.0
3013750988,27/01/2021,2,2.24,0.0,1000.0
3013750988,27/01/2021,3,2.24,0.0,1000.0
3013750988,27/01/2021,4,1.96,0.0,1000.0
3013750988,27/01/2021,5,2.24,0.0,1000.0
3013750988,27/01/2021,6,0.0,51.24,1000.0
3013750988,27/01/2021,7,0.0,246.96,1000.0
3013750988,27/01/2021,8,0.0,680.12,1000.0
3013750988,27/01/2021,9,0.0,779.8,1000.0
3013750988,27/01/2021,10,0.0,924.28,1000.0
3013750988,27/01/2021,11,0.0,980.84,1000.0
3013750988,27/01/2021,12,0.0,975.52,1000.0
3013750988,27/01/2021,13,0.0,969.08,1000.0
3013750988,27/01/2021,14,0.0,903.56,1000.0
3013750988,27/01/2021,15,0.0,729.4,1000.0
3013750988,27/01/2021,16,0.0,394.8,1000.0
3013750988,27/01/2021,17,0.0,215.88,1000.0
3013750988,27/01/2021,18,0.0,19.88,1000.0
3013750988,27/01/2021,19,2.24,0.0,1000.0
3013750988,27/01/2021,20,1.96,0.0,1000.0
3013750988,27/01/2021,21,2.24,0.0,1000.0
3013750988,27/01/2021,22,1.96,0.0,1000.0
3013750988,27/01/2021,23,2.24,0.0,1000.0
3013750988,28/01/2021,0,1.96,0.0,1000.0
3013750988,28/01/2021,1,2.24,0.0,1000.0
3013750988,28/01/2021,2,1.96,0.0,1000.0
3013750988,28/01/2021,3,2.24,0.0,1000.0
3013750988,28/01/2021,4,2.24,0.0,1000.0
3013750988,28/01/2021,5,1.96,0.0,1000.0
3013750988,28/01/2021,6,0.0,50.68,1000.0
3013750988,28/01/2021,7,0.0,289.8,1000.0
3013750988,28/01/2021,8,0.0,522.76,1000.0
3013750988,28/01/2021,9,0.0,741.16,1000.0
3013750988,28/01/2021,10,0.0,877.24,1000.0
3013750988,28/01/2021,11,0.0,962.36,1000.0
3013750988,28/01/2021,12,0.0,906.36,1000.0
3013750988,28/01/2021,13,0.0,955.64,1000.0
3013750988,28/01/2021,14,0.0,932.12,1000.0
3013750988,28/01/2021,15,0.0,621.04,1000.0
3013750988,28/01/2021,16,0.0,341.88,1000.0
3013750988,28/01/2021,17,0.0,147.56,1000.0
3013750988,28/01/2021,18,0.56,14.56,1000.0
3013750988,28/01/2021,19,1.96,0.0,1000.0
3013750988,28/01/2021,20,2.24,0.0,1000.0
3013750988,28/01/2021,21,1.96,0.0,1000.0
3013750988,28/01/2021,22,2.24,0.0,1000.0
3013750988,28/01/2021,23,2.24,0.0,1000.0
3013750988,29/01/2021,0,1.96,0.0,1000.0
3013750988,29/01/2021,1,2.24,0.0,1000.0
3013750988,29/01/2021,2,1.96,0.0,1000.0
3013750988,29/01/2021,3,2.24,0.0,1000.0
3013750988,29/01/2021,4,1.96,0.0,1000.0
3013750988,29/01/2021,5,2.24,0.0,1000.0
3013750988,29/01/2021,6,0.0,47.88,1000.0
3013750988,29/01/2021,7,0.0,288.96,1000.0
3013750988,29/01/2021,8,0.0,600.6,1000.0
3013750988,29/01/2021,9,0.0,838.88,1000.0
3013750988,29/01/2021,10,0.0,977.48,1000.0
3013750988,29/01/2021,11,0.0,977.76,1000.0
3013750988,29/01/2021,12,0.0,914.76,1000.0
3013750988,29/01/2021,13,0.0,622.44,1000.0
3013750988,29/01/2021,14,0.0,832.16,1000.0
3013750988,29/01/2021,15,0.0,548.8,1000.0
3013750988,29/01/2021,16,0.0,307.72,1000.0
3013750988,29/01/2021,17,0.0,140.84,1000.0
3013750988,29/01/2021,18,0.28,13.72,1000.0
3013750988,29/01/2021,19,2.24,0.0,1000.0
3013750988,29/01/2021,20,1.96,0.0,1000.0
3013750988,29/01/2021,21,2.24,0.0,1000.0
3013750988,29/01/2021,22,1.96,0.0,1000.0
3013750988,29/01/2021,23,2.24,0.0,1000.0
3013750988,30/01/2021,0,2.24,0.0,1000.0
3013750988,30/01/2021,1,2.24,0.0,1000.0
3013750988,30/01/2021,2,2.24,0.0,1000.0
3013750988,30/01/2021,3,1.96,0.0,1000.0
3013750988,30/01/2021,4,2.24,0.0,1000.0
3013750988,30/01/2021,5,1.96,0.0,1000.0
3013750988,30/01/2021,6,0.0,47.32,1000.0
3013750988,30/01/2021,7,0.0,287.84,1000.0
3013750988,30/01/2021,8,0.0,596.12,1000.0
3013750988,30/01/2021,9,0.0,831.88,1000.0
3013750988,30/01/2021,10,0.0,971.88,1000.0
3013750988,30/01/2021,11,0.0,981.96,1000.0
3013750988,30/01/2021,12,0.0,903.56,1000.0
3013750988,30/01/2021,13,0.0,692.44,1000.0
3013750988,30/01/2021,14,0.0,459.48,1000.0
3013750988,30/01/2021,15,0.0,217.84,1000.0
3013750988,30/01/2021,16,0.0,149.52,1000.0
3013750988,30/01/2021,17,0.0,138.32,1000.0
3013750988,30/01/2021,18,0.56,14.0,1000.0
3013750988,30/01/2021,19,1.96,0.0,1000.0
3013750988,30/01/2021,20,2.24,0.0,1000.0
3013750988,30/01/2021,21,1.96,0.0,1000.0
3013750988,30/01/2021,22,1.96,0.0,1000.0
3013750988,30/01/2021,23,2.24,0.0,1000.0
3013750988,31/01/2021,0,1.96,0.0,1000.0
3013750988,31/01/2021,1,1.96,0.0,1000.0
3013750988,31/01/2021,2,2.24,0.0,1000.0
3013750988,31/01/2021,3,1.96,0.0,1000.0
3013750988,31/01/2021,4,2.24,0.0,1000.0
3013750988,31/01/2021,5,1.96,0.0,1000.0
3013750988,31/01/2021,6,0.0,48.44,1000.0
3013750988,31/01/2021,7,0.0,294.56,1000.0
3013750988,31/01/2021,8,0.0,593.04,1000.0
3013750988,31/01/2021,9,0.0,812.56,1000.0
3013750988,31/01/2021,10,0.0,956.2,1000.0
3013750988,31/01/2021,11,0.0,792.68,1000.0
3013750988,31/01/2021,12,0.0,745.64,1000.0
3013750988,31/01/2021,13,0.0,500.64,1000.0
3013750988,31/01/2021,14,0.0,482.44,1000.0
3013750988,31/01/2021,15,0.0,545.72,1000.0
3013750988,31/01/2021,16,0.0,311.36,1000.0
3013750988,31/01/2021,17,0.0,179.48,1000.0
3013750988,31/01/2021,18,0.28,13.16,1000.0
3013750988,31/01/2021,19,2.24,0.0,1000.0
3013750988,31/01/2021,20,1.96,0.0,1000.0
3013750988,31/01/2021,21,2.24,0.0,1000.0
3013750988,31/01/2021,22,1.96,0.0,1000.0
3013750988,31/01/2021,23,2.24,0.0,1000.0
3013750988,01/02/2021,0,2.24,0.0,1000.0
3013750988,01/02/2021,1,2.24,0.0,1000.0
3013750988,01/02/2021,2,1.96,0.0,1000.0
3013750988,01/02/2021,3,1.96,0.0,1000.0
3013750988,01/02/2021,4,2.24,0.0,1000.0
3013750988,01/02/2021,5,1.96,0.0,1000.0
3013750988,01/02/2021,6,0.0,45.92,1000.0
3013750988,01/02/2021,7,0.0,251.44,1000.0
3013750988,01/02/2021,8,0.0,561.12,1000.0
3013750988,01/02/2021,9,0.0,811.72,1000.0
3013750988,01/02/2021,10,0.0,913.64,1000.0
3013750988,01/02/2021,11,0.0,829.64,1000.0
3013750988,01/02/2021,12,0.0,583.52,1000.0
3013750988,01/02/2021,13,0.0,714.84,1000.0
3013750988,01/02/2021,14,0.0,526.68,1000.0
3013750988,01/02/2021,15,0.0,471.8,1000.0
3013750988,01/02/2021,16,0.0,321.44,1000.0
3013750988,01/02/2021,17,0.0,264.88,1000.0
3013750988,01/02/2021,18,0.56,27.16,1000.0
3013750988,01/02/2021,19,1.96,0.0,1000.0
3013750988,01/02/2021,20,2.24,0.0,1000.0
3013750988,01/02/2021,21,1.96,0.0,1000.0
3013750988,01/02/2021,22,2.24,0.0,1000.0
3013750988,01/02/2021,23,1.96,0.0,1000.0
3013750988,02/02/2021,0,1.96,0.0,1000.0
3013750988,02/02/2021,1,2.24,0.0,1000.0
3013750988,02/02/2021,2,1.96,0.0,1000.0
3013750988,02/02/2021,3,2.24,0.0,1000.0
3013750988,02/02/2021,4,2.24,0.0,1000.0
3013750988,02/02/2021,5,1.68,0.0,1000.0
3013750988,02/02/2021,6,0.0,76.44,1000.0
3013750988,02/02/2021,7,0.0,321.72,1000.0
3013750988,02/02/2021,8,0.0,577.92,1000.0
3013750988,02/02/2021,9,0.0,831.88,1000.0
