CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013688060,12/01/2021,0,0.0,1918.56,3720.0
3013688060,12/01/2021,1,0.0,1797.04,3720.0
3013688060,12/01/2021,2,0.0,1797.6,3720.0
3013688060,12/01/2021,3,0.0,1797.04,3720.0
3013688060,12/01/2021,4,0.0,1797.6,3720.0
3013688060,12/01/2021,5,0.0,1797.04,3720.0
3013688060,12/01/2021,6,0.0,1790.88,3720.0
3013688060,12/01/2021,7,2.24,160.16,3720.0
3013688060,12/01/2021,8,5.04,0.0,3720.0
3013688060,12/01/2021,9,6.16,0.0,3720.0
3013688060,12/01/2021,10,6.72,0.0,3720.0
3013688060,12/01/2021,11,6.72,0.0,3720.0
3013688060,12/01/2021,12,5.6,0.0,3720.0
3013688060,12/01/2021,13,7.28,0.0,3720.0
3013688060,12/01/2021,14,5.6,0.0,3720.0
3013688060,12/01/2021,15,5.6,0.0,3720.0
3013688060,12/01/2021,16,5.04,0.0,3720.0
3013688060,12/01/2021,17,8.96,0.0,3720.0
3013688060,12/01/2021,18,2.24,879.76,3720.0
3013688060,12/01/2021,19,0.0,2568.72,3720.0
3013688060,12/01/2021,20,0.0,3244.64,3720.0
3013688060,12/01/2021,21,0.0,3231.2,3720.0
3013688060,12/01/2021,22,0.0,3233.44,3720.0
3013688060,12/01/2021,23,0.0,3230.64,3720.0
3013688060,13/01/2021,0,0.0,3252.48,3720.0
3013688060,13/01/2021,1,0.0,3261.44,3720.0
3013688060,13/01/2021,2,0.0,3261.44,3720.0
3013688060,13/01/2021,3,0.0,3270.4,3720.0
3013688060,13/01/2021,4,0.0,3284.96,3720.0
3013688060,13/01/2021,5,0.0,3318.0,3720.0
3013688060,13/01/2021,6,0.0,3319.12,3720.0
3013688060,13/01/2021,7,0.0,3213.28,3720.0
3013688060,13/01/2021,8,0.0,3324.16,3720.0
3013688060,13/01/2021,9,0.0,3319.12,3720.0
3013688060,13/01/2021,10,0.0,3324.16,3720.0
3013688060,13/01/2021,11,0.0,3329.2,3720.0
3013688060,13/01/2021,12,0.0,3324.72,3720.0
3013688060,13/01/2021,13,0.0,3334.24,3720.0
3013688060,13/01/2021,14,0.0,3335.36,3720.0
3013688060,13/01/2021,15,0.0,3333.68,3720.0
3013688060,13/01/2021,16,0.0,3333.68,3720.0
3013688060,13/01/2021,17,0.0,3334.24,3720.0
3013688060,13/01/2021,18,0.0,3331.44,3720.0
3013688060,13/01/2021,19,0.0,3330.88,3720.0
3013688060,13/01/2021,20,0.0,3321.92,3720.0
3013688060,13/01/2021,21,0.0,3316.32,3720.0
3013688060,13/01/2021,22,0.0,3314.08,3720.0
3013688060,13/01/2021,23,0.0,3249.12,3720.0
3013688060,14/01/2021,0,0.0,3213.84,3720.0
3013688060,14/01/2021,1,0.0,3231.2,3720.0
3013688060,14/01/2021,2,0.0,3231.2,3720.0
3013688060,14/01/2021,3,0.0,3195.92,3720.0
3013688060,14/01/2021,4,0.0,3183.6,3720.0
3013688060,14/01/2021,5,0.0,3186.96,3720.0
3013688060,14/01/2021,6,0.0,3031.28,3720.0
3013688060,14/01/2021,7,0.0,2869.44,3720.0
3013688060,14/01/2021,8,2.24,1979.04,3720.0
3013688060,14/01/2021,9,0.0,2675.68,3720.0
3013688060,14/01/2021,10,0.0,3105.2,3720.0
3013688060,14/01/2021,11,0.0,3204.32,3720.0
3013688060,14/01/2021,12,0.0,3192.0,3720.0
3013688060,14/01/2021,13,0.0,3164.0,3720.0
3013688060,14/01/2021,14,0.0,3157.84,3720.0
3013688060,14/01/2021,15,0.0,3155.04,3720.0
3013688060,14/01/2021,16,0.0,3114.16,3720.0
3013688060,14/01/2021,17,1.68,301.28,3720.0
3013688060,14/01/2021,18,2.8,1846.88,3720.0
3013688060,14/01/2021,19,0.0,3095.68,3720.0
3013688060,14/01/2021,20,0.0,3071.6,3720.0
3013688060,14/01/2021,21,0.0,3003.84,3720.0
3013688060,14/01/2021,22,0.0,2996.0,3720.0
3013688060,14/01/2021,23,0.0,2996.0,3720.0
3013688060,15/01/2021,0,0.0,2914.8,3720.0
3013688060,15/01/2021,1,0.0,2903.6,3720.0
3013688060,15/01/2021,2,0.0,2868.88,3720.0
3013688060,15/01/2021,3,0.0,2820.72,3720.0
3013688060,15/01/2021,4,0.0,2820.72,3720.0
3013688060,15/01/2021,5,0.0,2820.72,3720.0
3013688060,15/01/2021,6,0.0,2816.24,3720.0
3013688060,15/01/2021,7,0.0,2776.48,3720.0
3013688060,15/01/2021,8,0.0,2825.2,3720.0
3013688060,15/01/2021,9,0.0,2825.76,3720.0
3013688060,15/01/2021,10,0.0,2820.16,3720.0
3013688060,15/01/2021,11,0.0,2816.24,3720.0
3013688060,15/01/2021,12,0.0,2735.6,3720.0
3013688060,15/01/2021,13,0.0,2743.44,3720.0
3013688060,15/01/2021,14,0.0,2721.04,3720.0
3013688060,15/01/2021,15,0.0,2720.48,3720.0
3013688060,15/01/2021,16,0.0,2719.92,3720.0
3013688060,15/01/2021,17,0.0,2719.36,3720.0
3013688060,15/01/2021,18,0.0,2719.92,3720.0
3013688060,15/01/2021,19,0.0,2719.92,3720.0
3013688060,15/01/2021,20,0.0,2720.48,3720.0
3013688060,15/01/2021,21,0.0,2720.48,3720.0
3013688060,15/01/2021,22,0.0,2720.48,3720.0
3013688060,15/01/2021,23,0.0,2721.04,3720.0
3013688060,16/01/2021,0,0.0,2698.08,3720.0
3013688060,16/01/2021,1,0.0,2691.36,3720.0
3013688060,16/01/2021,2,0.0,2690.8,3720.0
3013688060,16/01/2021,3,0.0,2692.48,3720.0
3013688060,16/01/2021,4,0.0,2653.28,3720.0
3013688060,16/01/2021,5,0.0,2643.2,3720.0
3013688060,16/01/2021,6,0.0,2642.64,3720.0
3013688060,16/01/2021,7,0.0,2617.44,3720.0
3013688060,16/01/2021,8,0.0,2593.36,3720.0
3013688060,16/01/2021,9,0.0,2592.8,3720.0
3013688060,16/01/2021,10,0.0,2584.4,3720.0
3013688060,16/01/2021,11,0.0,2565.92,3720.0
3013688060,16/01/2021,12,0.0,2565.36,3720.0
3013688060,16/01/2021,13,0.0,2565.36,3720.0
3013688060,16/01/2021,14,0.0,2563.12,3720.0
3013688060,16/01/2021,15,0.0,2562.56,3720.0
3013688060,16/01/2021,16,0.0,2565.92,3720.0
3013688060,16/01/2021,17,0.0,2566.48,3720.0
3013688060,16/01/2021,18,0.0,2565.92,3720.0
3013688060,16/01/2021,19,0.0,2595.04,3720.0
3013688060,16/01/2021,20,0.0,2690.24,3720.0
3013688060,16/01/2021,21,0.0,2682.96,3720.0
3013688060,16/01/2021,22,0.0,2691.92,3720.0
3013688060,16/01/2021,23,0.0,2690.8,3720.0
3013688060,17/01/2021,0,0.0,2661.12,3720.0
3013688060,17/01/2021,1,0.0,2446.64,3720.0
3013688060,17/01/2021,2,0.0,2394.0,3720.0
3013688060,17/01/2021,3,0.0,2395.12,3720.0
3013688060,17/01/2021,4,0.0,2395.12,3720.0
3013688060,17/01/2021,5,0.0,2395.68,3720.0
3013688060,17/01/2021,6,0.0,2379.44,3720.0
3013688060,17/01/2021,7,0.0,2362.64,3720.0
3013688060,17/01/2021,8,0.0,2371.04,3720.0
3013688060,17/01/2021,9,0.0,2371.04,3720.0
3013688060,17/01/2021,10,0.0,2370.48,3720.0
3013688060,17/01/2021,11,0.0,2380.0,3720.0
3013688060,17/01/2021,12,0.0,2389.52,3720.0
3013688060,17/01/2021,13,0.0,2388.96,3720.0
3013688060,17/01/2021,14,0.0,2388.4,3720.0
3013688060,17/01/2021,15,0.0,2376.08,3720.0
3013688060,17/01/2021,16,0.0,2368.8,3720.0
3013688060,17/01/2021,17,0.0,2367.68,3720.0
3013688060,17/01/2021,18,0.0,2368.24,3720.0
3013688060,17/01/2021,19,0.0,2368.8,3720.0
3013688060,17/01/2021,20,0.0,2368.8,3720.0
3013688060,17/01/2021,21,0.0,2359.84,3720.0
3013688060,17/01/2021,22,0.0,2339.68,3720.0
3013688060,17/01/2021,23,0.0,2340.24,3720.0
3013688060,18/01/2021,0,0.0,2266.88,3720.0
3013688060,18/01/2021,1,0.0,2190.72,3720.0
3013688060,18/01/2021,2,0.0,2190.72,3720.0
3013688060,18/01/2021,3,0.0,2231.6,3720.0
3013688060,18/01/2021,4,0.0,2330.72,3720.0
3013688060,18/01/2021,5,0.0,2440.48,3720.0
3013688060,18/01/2021,6,0.0,2440.48,3720.0
3013688060,18/01/2021,7,0.0,2437.12,3720.0
3013688060,18/01/2021,8,0.0,2392.32,3720.0
3013688060,18/01/2021,9,0.0,2382.8,3720.0
3013688060,18/01/2021,10,0.0,2367.68,3720.0
3013688060,18/01/2021,11,0.0,2324.56,3720.0
3013688060,18/01/2021,12,0.0,2285.92,3720.0
3013688060,18/01/2021,13,0.0,2289.84,3720.0
3013688060,18/01/2021,14,0.0,2291.52,3720.0
3013688060,18/01/2021,15,0.0,2290.4,3720.0
3013688060,18/01/2021,16,0.0,2288.72,3720.0
3013688060,18/01/2021,17,0.0,2258.48,3720.0
3013688060,18/01/2021,18,0.0,2233.84,3720.0
3013688060,18/01/2021,19,0.0,2220.4,3720.0
3013688060,18/01/2021,20,0.0,2220.4,3720.0
3013688060,18/01/2021,21,0.0,2215.92,3720.0
3013688060,18/01/2021,22,0.0,2190.72,3720.0
3013688060,18/01/2021,23,0.0,2190.72,3720.0
3013688060,19/01/2021,0,0.0,2183.44,3720.0
3013688060,19/01/2021,1,0.0,2142.0,3720.0
3013688060,19/01/2021,2,0.0,1963.36,3720.0
3013688060,19/01/2021,3,0.0,1845.2,3720.0
3013688060,19/01/2021,4,0.0,2304.96,3720.0
3013688060,19/01/2021,5,0.0,2335.2,3720.0
3013688060,19/01/2021,6,0.0,2336.88,3720.0
3013688060,19/01/2021,7,0.0,2316.16,3720.0
3013688060,19/01/2021,8,0.0,2289.84,3720.0
3013688060,19/01/2021,9,0.0,2287.6,3720.0
3013688060,19/01/2021,10,0.0,2284.24,3720.0
3013688060,19/01/2021,11,0.0,2284.24,3720.0
3013688060,19/01/2021,12,0.0,2283.68,3720.0
3013688060,19/01/2021,13,0.0,2282.56,3720.0
3013688060,19/01/2021,14,0.0,2282.56,3720.0
3013688060,19/01/2021,15,0.0,2265.76,3720.0
3013688060,19/01/2021,16,0.0,2262.4,3720.0
