CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013614208,12/01/2021,0,3.92,0.0,1000.0
3013614208,12/01/2021,1,3.64,0.0,1000.0
3013614208,12/01/2021,2,3.64,0.0,1000.0
3013614208,12/01/2021,3,3.64,0.0,1000.0
3013614208,12/01/2021,4,3.64,0.0,1000.0
3013614208,12/01/2021,5,3.36,0.0,1000.0
3013614208,12/01/2021,6,4.2,3.08,1000.0
3013614208,12/01/2021,7,0.0,28.28,1000.0
3013614208,12/01/2021,8,0.0,36.96,1000.0
3013614208,12/01/2021,9,0.0,146.44,1000.0
3013614208,12/01/2021,10,0.0,234.64,1000.0
3013614208,12/01/2021,11,0.0,585.48,1000.0
3013614208,12/01/2021,12,0.0,822.36,1000.0
3013614208,12/01/2021,13,0.0,593.88,1000.0
3013614208,12/01/2021,14,0.0,796.32,1000.0
3013614208,12/01/2021,15,0.0,974.12,1000.0
3013614208,12/01/2021,16,0.0,904.68,1000.0
3013614208,12/01/2021,17,0.0,475.16,1000.0
3013614208,12/01/2021,18,1.68,49.0,1000.0
3013614208,12/01/2021,19,6.16,0.0,1000.0
3013614208,12/01/2021,20,4.48,0.0,1000.0
3013614208,12/01/2021,21,3.64,0.0,1000.0
3013614208,12/01/2021,22,3.36,0.0,1000.0
3013614208,12/01/2021,23,3.64,0.0,1000.0
3013614208,13/01/2021,0,3.64,0.0,1000.0
3013614208,13/01/2021,1,3.36,0.0,1000.0
3013614208,13/01/2021,2,3.64,0.0,1000.0
3013614208,13/01/2021,3,3.36,0.0,1000.0
3013614208,13/01/2021,4,3.64,0.0,1000.0
3013614208,13/01/2021,5,2.8,0.84,1000.0
3013614208,13/01/2021,6,0.0,198.8,1000.0
3013614208,13/01/2021,7,0.0,654.64,1000.0
3013614208,13/01/2021,8,0.0,334.04,1000.0
3013614208,13/01/2021,9,0.0,551.04,1000.0
3013614208,13/01/2021,10,0.0,639.52,1000.0
3013614208,13/01/2021,11,0.0,845.32,1000.0
3013614208,13/01/2021,12,0.0,768.32,1000.0
3013614208,13/01/2021,13,0.0,673.12,1000.0
3013614208,13/01/2021,14,0.0,869.4,1000.0
3013614208,13/01/2021,15,0.0,809.76,1000.0
3013614208,13/01/2021,16,0.0,885.08,1000.0
3013614208,13/01/2021,17,0.0,460.04,1000.0
3013614208,13/01/2021,18,1.4,46.76,1000.0
3013614208,13/01/2021,19,5.88,0.0,1000.0
3013614208,13/01/2021,20,6.16,0.0,1000.0
3013614208,13/01/2021,21,4.48,0.0,1000.0
3013614208,13/01/2021,22,3.64,0.0,1000.0
3013614208,13/01/2021,23,3.36,0.0,1000.0
3013614208,14/01/2021,0,3.64,0.0,1000.0
3013614208,14/01/2021,1,3.64,0.0,1000.0
3013614208,14/01/2021,2,3.36,0.0,1000.0
3013614208,14/01/2021,3,3.64,0.0,1000.0
3013614208,14/01/2021,4,3.64,0.0,1000.0
3013614208,14/01/2021,5,3.08,0.0,1000.0
3013614208,14/01/2021,6,0.0,47.6,1000.0
3013614208,14/01/2021,7,0.0,332.36,1000.0
3013614208,14/01/2021,8,0.0,523.6,1000.0
3013614208,14/01/2021,9,0.0,804.72,1000.0
3013614208,14/01/2021,10,0.0,898.24,1000.0
3013614208,14/01/2021,11,0.0,686.0,1000.0
3013614208,14/01/2021,12,0.0,595.0,1000.0
3013614208,14/01/2021,13,0.0,749.84,1000.0
3013614208,14/01/2021,14,0.0,885.64,1000.0
3013614208,14/01/2021,15,0.0,772.52,1000.0
3013614208,14/01/2021,16,0.0,622.44,1000.0
3013614208,14/01/2021,17,0.0,497.84,1000.0
3013614208,14/01/2021,18,2.52,35.0,1000.0
3013614208,14/01/2021,19,6.16,0.0,1000.0
3013614208,14/01/2021,20,5.88,0.0,1000.0
3013614208,14/01/2021,21,4.76,0.0,1000.0
3013614208,14/01/2021,22,4.48,0.0,1000.0
3013614208,14/01/2021,23,3.64,0.0,1000.0
3013614208,15/01/2021,0,3.64,0.0,1000.0
3013614208,15/01/2021,1,3.36,0.0,1000.0
3013614208,15/01/2021,2,3.64,0.0,1000.0
3013614208,15/01/2021,3,3.64,0.0,1000.0
3013614208,15/01/2021,4,3.36,0.0,1000.0
3013614208,15/01/2021,5,3.92,0.0,1000.0
3013614208,15/01/2021,6,0.84,29.12,1000.0
3013614208,15/01/2021,7,0.0,292.04,1000.0
3013614208,15/01/2021,8,0.0,904.96,1000.0
3013614208,15/01/2021,9,0.0,943.6,1000.0
3013614208,15/01/2021,10,0.0,856.24,1000.0
3013614208,15/01/2021,11,0.0,806.96,1000.0
3013614208,15/01/2021,12,0.0,892.64,1000.0
3013614208,15/01/2021,13,0.0,884.52,1000.0
