CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013508482,12/01/2021,0,4.2,0.0,1000.0
3013508482,12/01/2021,1,4.2,0.0,1000.0
3013508482,12/01/2021,2,4.34,0.0,1000.0
3013508482,12/01/2021,3,4.34,0.0,1000.0
3013508482,12/01/2021,4,4.2,0.0,1000.0
3013508482,12/01/2021,5,3.92,0.28,1000.0
3013508482,12/01/2021,6,0.0,7.98,1000.0
3013508482,12/01/2021,7,0.0,62.3,1000.0
3013508482,12/01/2021,8,0.0,58.38,1000.0
3013508482,12/01/2021,9,0.0,95.2,1000.0
3013508482,12/01/2021,10,0.0,166.04,1000.0
3013508482,12/01/2021,11,0.0,278.74,1000.0
3013508482,12/01/2021,12,0.0,383.32,1000.0
3013508482,12/01/2021,13,0.0,411.46,1000.0
3013508482,12/01/2021,14,0.0,610.96,1000.0
3013508482,12/01/2021,15,0.0,937.44,1000.0
3013508482,12/01/2021,16,0.0,869.82,1000.0
3013508482,12/01/2021,17,0.0,504.7,1000.0
3013508482,12/01/2021,18,1.4,38.92,1000.0
3013508482,12/01/2021,19,4.2,0.0,1000.0
3013508482,12/01/2021,20,4.34,0.0,1000.0
3013508482,12/01/2021,21,4.34,0.0,1000.0
3013508482,12/01/2021,22,4.2,0.0,1000.0
3013508482,12/01/2021,23,4.2,0.0,1000.0
3013508482,13/01/2021,0,4.34,0.0,1000.0
3013508482,13/01/2021,1,4.2,0.0,1000.0
3013508482,13/01/2021,2,4.2,0.0,1000.0
3013508482,13/01/2021,3,4.2,0.0,1000.0
3013508482,13/01/2021,4,4.2,0.0,1000.0
3013508482,13/01/2021,5,3.36,1.26,1000.0
3013508482,13/01/2021,6,0.0,132.02,1000.0
3013508482,13/01/2021,7,0.0,395.64,1000.0
3013508482,13/01/2021,8,0.0,827.68,1000.0
3013508482,13/01/2021,9,0.0,524.44,1000.0
3013508482,13/01/2021,10,0.0,675.64,1000.0
3013508482,13/01/2021,11,0.0,669.06,1000.0
3013508482,13/01/2021,12,0.0,937.3,1000.0
3013508482,13/01/2021,13,0.0,859.88,1000.0
3013508482,13/01/2021,14,0.0,823.48,1000.0
3013508482,13/01/2021,15,0.0,833.42,1000.0
3013508482,13/01/2021,16,0.0,705.04,1000.0
3013508482,13/01/2021,17,0.0,519.68,1000.0
3013508482,13/01/2021,18,1.4,42.84,1000.0
3013508482,13/01/2021,19,4.34,0.0,1000.0
3013508482,13/01/2021,20,4.2,0.0,1000.0
3013508482,13/01/2021,21,4.34,0.0,1000.0
