CodGeraMT,DATA,HORA,KWH_CONSUMIDO,KWH_INJETADO_GD,POTENCIA_INSTALADA 
3013645021,12/01/2021,0,0.0,579.11,1000.0
3013645021,12/01/2021,1,0.0,584.71,1000.0
3013645021,12/01/2021,2,0.0,584.43,1000.0
3013645021,12/01/2021,3,0.0,583.94,1000.0
3013645021,12/01/2021,4,0.0,583.52,1000.0
3013645021,12/01/2021,5,0.0,583.94,1000.0
3013645021,12/01/2021,6,0.0,582.33,1000.0
3013645021,12/01/2021,7,0.0,567.21,1000.0
3013645021,12/01/2021,8,0.0,542.15,1000.0
3013645021,12/01/2021,9,0.35,454.79,1000.0
3013645021,12/01/2021,10,0.21,501.48,1000.0
3013645021,12/01/2021,11,0.0,546.28,1000.0
3013645021,12/01/2021,12,0.0,564.62,1000.0
3013645021,12/01/2021,13,0.0,564.83,1000.0
3013645021,12/01/2021,14,0.0,564.2,1000.0
3013645021,12/01/2021,15,0.0,564.55,1000.0
3013645021,12/01/2021,16,0.0,564.83,1000.0
3013645021,12/01/2021,17,0.0,565.11,1000.0
3013645021,12/01/2021,18,0.0,564.48,1000.0
3013645021,12/01/2021,19,0.0,556.57,1000.0
3013645021,12/01/2021,20,0.0,459.76,1000.0
3013645021,12/01/2021,21,0.0,591.99,1000.0
3013645021,12/01/2021,22,0.0,535.36,1000.0
3013645021,12/01/2021,23,0.0,533.54,1000.0
3013645021,13/01/2021,0,0.0,526.54,1000.0
3013645021,13/01/2021,1,0.0,525.56,1000.0
3013645021,13/01/2021,2,0.0,517.16,1000.0
3013645021,13/01/2021,3,0.0,486.36,1000.0
3013645021,13/01/2021,4,0.0,487.34,1000.0
3013645021,13/01/2021,5,0.0,512.47,1000.0
3013645021,13/01/2021,6,0.0,516.11,1000.0
3013645021,13/01/2021,7,0.0,503.79,1000.0
3013645021,13/01/2021,8,0.0,526.4,1000.0
3013645021,13/01/2021,9,0.0,549.08,1000.0
3013645021,13/01/2021,10,0.0,520.8,1000.0
3013645021,13/01/2021,11,0.0,517.65,1000.0
3013645021,13/01/2021,12,0.0,491.4,1000.0
3013645021,13/01/2021,13,0.0,487.97,1000.0
3013645021,13/01/2021,14,0.0,513.73,1000.0
3013645021,13/01/2021,15,0.0,503.3,1000.0
3013645021,13/01/2021,16,0.0,503.02,1000.0
3013645021,13/01/2021,17,0.0,511.07,1000.0
3013645021,13/01/2021,18,0.0,549.29,1000.0
3013645021,13/01/2021,19,0.0,469.28,1000.0
3013645021,13/01/2021,20,0.0,358.68,1000.0
3013645021,13/01/2021,21,0.0,448.84,1000.0
3013645021,13/01/2021,22,0.0,535.15,1000.0
3013645021,13/01/2021,23,0.0,535.15,1000.0
3013645021,14/01/2021,0,0.0,540.82,1000.0
3013645021,14/01/2021,1,0.0,486.78,1000.0
3013645021,14/01/2021,2,0.0,486.36,1000.0
3013645021,14/01/2021,3,0.0,486.64,1000.0
3013645021,14/01/2021,4,0.0,560.63,1000.0
3013645021,14/01/2021,5,0.0,608.09,1000.0
3013645021,14/01/2021,6,0.0,607.74,1000.0
3013645021,14/01/2021,7,0.0,607.53,1000.0
3013645021,14/01/2021,8,0.0,651.21,1000.0
3013645021,14/01/2021,9,0.0,901.39,1000.0
3013645021,14/01/2021,10,0.0,779.17,1000.0
3013645021,14/01/2021,11,0.0,940.87,1000.0
3013645021,14/01/2021,12,0.0,922.81,1000.0
3013645021,14/01/2021,13,0.0,873.53,1000.0
3013645021,14/01/2021,14,0.0,830.27,1000.0
3013645021,14/01/2021,15,0.0,806.26,1000.0
3013645021,14/01/2021,16,0.0,780.08,1000.0
3013645021,14/01/2021,17,0.0,754.11,1000.0
3013645021,14/01/2021,18,0.0,721.49,1000.0
3013645021,14/01/2021,19,0.0,721.21,1000.0
3013645021,14/01/2021,20,0.0,642.04,1000.0
3013645021,14/01/2021,21,0.0,658.49,1000.0
3013645021,14/01/2021,22,0.0,658.35,1000.0
3013645021,14/01/2021,23,0.0,219.31,1000.0
3013645021,15/01/2021,0,0.0,584.5,1000.0
3013645021,15/01/2021,1,0.0,610.96,1000.0
3013645021,15/01/2021,2,0.0,607.39,1000.0
3013645021,15/01/2021,3,0.0,607.6,1000.0
3013645021,15/01/2021,4,0.0,607.67,1000.0
3013645021,15/01/2021,5,0.0,607.81,1000.0
3013645021,15/01/2021,6,0.0,607.32,1000.0
3013645021,15/01/2021,7,0.0,577.43,1000.0
3013645021,15/01/2021,8,0.0,602.7,1000.0
3013645021,15/01/2021,9,0.0,598.5,1000.0
3013645021,15/01/2021,10,0.0,585.41,1000.0
3013645021,15/01/2021,11,0.0,585.13,1000.0
3013645021,15/01/2021,12,0.0,585.2,1000.0
3013645021,15/01/2021,13,0.0,584.64,1000.0
3013645021,15/01/2021,14,0.0,569.52,1000.0
3013645021,15/01/2021,15,0.0,570.71,1000.0
3013645021,15/01/2021,16,0.14,543.27,1000.0
3013645021,15/01/2021,17,0.0,748.65,1000.0
3013645021,15/01/2021,18,0.0,726.74,1000.0
3013645021,15/01/2021,19,0.0,533.12,1000.0
3013645021,15/01/2021,20,0.0,446.11,1000.0
3013645021,15/01/2021,21,0.0,397.46,1000.0
3013645021,15/01/2021,22,0.0,339.43,1000.0
3013645021,15/01/2021,23,0.0,327.81,1000.0
3013645021,16/01/2021,0,0.0,319.97,1000.0
3013645021,16/01/2021,1,0.0,242.76,1000.0
3013645021,16/01/2021,2,0.0,242.55,1000.0
3013645021,16/01/2021,3,0.0,242.62,1000.0
3013645021,16/01/2021,4,0.0,242.62,1000.0
3013645021,16/01/2021,5,0.0,242.48,1000.0
3013645021,16/01/2021,6,0.0,242.9,1000.0
3013645021,16/01/2021,7,0.0,242.9,1000.0
3013645021,16/01/2021,8,0.0,218.89,1000.0
3013645021,16/01/2021,9,0.0,223.72,1000.0
3013645021,16/01/2021,10,0.49,447.79,1000.0
3013645021,16/01/2021,11,0.0,964.74,1000.0
3013645021,16/01/2021,12,0.0,972.09,1000.0
3013645021,16/01/2021,13,0.0,971.81,1000.0
3013645021,16/01/2021,14,0.0,971.81,1000.0
3013645021,16/01/2021,15,0.0,972.02,1000.0
3013645021,16/01/2021,16,0.0,938.35,1000.0
3013645021,16/01/2021,17,0.0,923.23,1000.0
3013645021,16/01/2021,18,0.0,892.5,1000.0
3013645021,16/01/2021,19,0.0,867.86,1000.0
3013645021,16/01/2021,20,0.0,833.7,1000.0
3013645021,16/01/2021,21,0.0,834.4,1000.0
3013645021,16/01/2021,22,0.0,760.06,1000.0
3013645021,16/01/2021,23,0.0,796.25,1000.0
3013645021,17/01/2021,0,0.0,770.63,1000.0
3013645021,17/01/2021,1,0.0,750.4,1000.0
3013645021,17/01/2021,2,0.0,751.52,1000.0
3013645021,17/01/2021,3,0.0,755.3,1000.0
3013645021,17/01/2021,4,0.0,755.37,1000.0
3013645021,17/01/2021,5,0.0,708.75,1000.0
3013645021,17/01/2021,6,0.0,673.12,1000.0
3013645021,17/01/2021,7,0.0,692.51,1000.0
3013645021,17/01/2021,8,0.0,692.37,1000.0
3013645021,17/01/2021,9,0.0,675.29,1000.0
3013645021,17/01/2021,10,0.0,643.65,1000.0
3013645021,17/01/2021,11,0.0,643.3,1000.0
3013645021,17/01/2021,12,0.0,643.58,1000.0
3013645021,17/01/2021,13,0.0,620.97,1000.0
3013645021,17/01/2021,14,0.0,604.24,1000.0
3013645021,17/01/2021,15,0.0,604.24,1000.0
3013645021,17/01/2021,16,0.0,605.85,1000.0
